id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
160,Oaks Plaza,4395 Washington Avenue,Sanford,Seminole,FL,34339,(727) 941-6962,Assisted Living Facility,"Memory Care, Independent Living",54,FL-ALF-45365,Florida Agency for Health Care Administration,2024-11-15,90,False,False,False,https://www.sanford-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.082222,-82.348575
161,Springs Gardens,4120 Atlantic Avenue,Altamonte Springs,Seminole,FL,33697,(863) 545-5311,Adult Day Care Center,"Assisted Living, Memory Care",103,FL-ALF-61026,Florida Agency for Health Care Administration,2024-07-19,83,False,False,True,https://www.altamontesprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.289972,-81.896141
162,Sanford Manor,3150 Biscayne Boulevard,Sanford,Seminole,FL,34517,(407) 353-3545,Adult Day Care Center,"Adult Day Care, Independent Living, Respite Care",63,FL-ALF-65368,Florida Agency for Health Care Administration,2024-06-04,100,False,False,True,https://www.sanford-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.33773,-84.621039
163,Shores Residence,1602 Flagler Street,Winter Park,Orange,FL,32899,(727) 922-8186,Respite Care Center,"Respite Care, Continuing Care, Memory Care",146,FL-ALF-70923,Florida Agency for Health Care Administration,2024-01-06,94,False,False,True,https://www.winterpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.919545,-81.873571
164,Shores House,3054 Washington Avenue,Apopka,Orange,FL,32167,(727) 323-3701,Skilled Nursing Facility,"Continuing Care, Memory Care",110,FL-ALF-26252,Florida Agency for Health Care Administration,2024-11-19,93,False,False,False,https://www.apopka-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.184045,-84.30941
165,Palms Estates,6563 Washington Avenue,Orlando,Orange,FL,32804,(305) 906-7358,Respite Care Center,"Skilled Nursing, Assisted Living",52,FL-ALF-57402,Florida Agency for Health Care Administration,2024-02-01,91,False,False,False,https://www.orlando-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.567936,-81.363334
166,Hibiscus Memory Care,6017 Ocean Drive,Apopka,Orange,FL,33119,(772) 220-2585,Memory Care Community,"Independent Living, Respite Care, Assisted Living",129,FL-ALF-10684,Florida Agency for Health Care Administration,2024-10-17,80,True,True,False,https://www.apopka-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.168569,-87.569351
167,Flamingo Care Center,6300 Bayshore Drive,Winter Park,Orange,FL,32888,(561) 454-4702,Assisted Living Facility,"Continuing Care, Memory Care, Skilled Nursing, Adult Day Care",116,FL-ALF-97286,Florida Agency for Health Care Administration,2024-05-14,75,False,True,True,https://www.winterpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.394161,-82.354517
168,Shores Estates,9983 Collins Avenue,Orlando,Orange,FL,32801,(863) 381-5523,Adult Day Care Center,"Memory Care, Continuing Care",132,FL-ALF-96602,Florida Agency for Health Care Administration,2024-02-09,79,True,True,False,https://www.orlando-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.557968,-81.352481
169,Gardens Retirement Community,3156 Las Olas Boulevard,Winter Park,Orange,FL,32827,(941) 712-2263,Respite Care Center,"Assisted Living, Skilled Nursing, Adult Day Care",30,FL-ALF-89364,Florida Agency for Health Care Administration,2024-08-26,96,True,False,True,https://www.winterpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.783664,-83.718056
170,Grove Gardens,3146 Federal Highway,Apopka,Orange,FL,33116,(386) 432-1684,Independent Living Community,"Adult Day Care, Continuing Care",63,FL-ALF-60936,Florida Agency for Health Care Administration,2024-08-05,91,False,False,False,https://www.apopka-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.67207,-87.139171
171,Oaks Care Center,2180 Lincoln Road,Winter Park,Orange,FL,32895,(386) 298-5696,Adult Day Care Center,"Adult Day Care, Continuing Care, Independent Living",134,FL-ALF-56874,Florida Agency for Health Care Administration,2024-02-06,95,False,True,True,https://www.winterpark-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.951578,-83.08462
172,Crest Commons,1166 Atlantic Avenue,Apopka,Orange,FL,32265,(321) 866-7885,Memory Care Community,"Skilled Nursing, Adult Day Care, Independent Living",115,FL-ALF-38273,Florida Agency for Health Care Administration,2024-03-20,78,True,True,True,https://www.apopka-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.674529,-80.744035
173,Coastal Estates,9197 Miracle Mile,Celebration,Osceola,FL,32313,(772) 425-8045,Continuing Care Retirement Community,"Adult Day Care, Independent Living, Skilled Nursing, Memory Care",77,FL-ALF-92435,Florida Agency for Health Care Administration,2024-11-05,80,True,True,True,https://www.celebration-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.659768,-80.865138
174,Harbor Center,1218 Washington Avenue,St. Cloud,Osceola,FL,33981,(813) 343-3859,Assisted Living Facility,"Memory Care, Respite Care, Skilled Nursing",133,FL-ALF-69652,Florida Agency for Health Care Administration,2024-07-25,90,False,True,True,https://www.st.cloud-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.927987,-80.923047
175,Gardens Memory Care,2677 Las Olas Boulevard,St. Cloud,Osceola,FL,32258,(352) 795-1878,Memory Care Community,"Continuing Care, Memory Care, Independent Living",95,FL-ALF-89378,Florida Agency for Health Care Administration,2024-04-25,96,False,False,False,https://www.st.cloud-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.526045,-82.062928
176,Crest Home,9092 Ocean Drive,Melbourne,Brevard,FL,32284,(954) 585-8859,Memory Care Community,"Continuing Care, Respite Care, Independent Living",66,FL-ALF-67272,Florida Agency for Health Care Administration,2024-03-19,80,True,False,False,https://www.melbourne-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.050918,-83.563882
177,Harbor Home,4921 Bayshore Drive,Cocoa,Brevard,FL,32864,(904) 854-3175,Adult Family Care Home,"Memory Care, Continuing Care",142,FL-ALF-54059,Florida Agency for Health Care Administration,2024-12-17,79,False,False,True,https://www.cocoa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.662574,-81.300291
178,Sunshine Village,9005 Tamiami Trail,Titusville,Brevard,FL,34874,(305) 886-7956,Skilled Nursing Facility,"Memory Care, Respite Care, Independent Living, Skilled Nursing",110,FL-ALF-56818,Florida Agency for Health Care Administration,2024-08-22,85,False,False,True,https://www.titusville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.420722,-85.476499
179,Oaks Village,7542 Gulf Drive,Titusville,Brevard,FL,34561,(941) 419-4077,Adult Family Care Home,"Continuing Care, Skilled Nursing",107,FL-ALF-16478,Florida Agency for Health Care Administration,2024-07-18,96,True,False,False,https://www.titusville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.151413,-85.249173
180,Palm Plaza,8974 Park Avenue,Titusville,Brevard,FL,32123,(863) 363-3479,Adult Family Care Home,"Continuing Care, Respite Care",107,FL-ALF-54200,Florida Agency for Health Care Administration,2024-07-21,98,False,False,False,https://www.titusville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.861518,-86.588951
181,Flamingo House,9199 Bayshore Drive,Titusville,Brevard,FL,32166,(863) 801-4194,Independent Living Community,"Respite Care, Independent Living",98,FL-ALF-20424,Florida Agency for Health Care Administration,2024-01-21,90,True,True,True,https://www.titusville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.004181,-87.545862
182,Brevard Estates,3285 Miracle Mile,Cocoa,Brevard,FL,32266,(754) 465-5194,Adult Day Care Center,"Assisted Living, Continuing Care, Adult Day Care, Independent Living",115,FL-ALF-58404,Florida Agency for Health Care Administration,2024-04-08,85,False,False,False,https://www.cocoa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.455779,-85.949923
183,Magnolia Retirement Community,9850 Lincoln Road,Cocoa,Brevard,FL,33842,(904) 898-1013,Adult Family Care Home,"Continuing Care, Assisted Living, Adult Day Care",28,FL-ALF-55820,Florida Agency for Health Care Administration,2024-02-04,81,True,False,False,https://www.cocoa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.257728,-81.811823
184,Everglades Estates,6442 Alton Road,Cocoa,Brevard,FL,33803,(754) 655-9360,Independent Living Community,"Assisted Living, Independent Living, Memory Care, Adult Day Care",146,FL-ALF-49928,Florida Agency for Health Care Administration,2024-03-26,76,True,False,True,https://www.cocoa-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.815105,-84.178047
185,Titusville Retirement Community,755 Washington Avenue,Titusville,Brevard,FL,33408,(786) 791-1870,Memory Care Community,"Continuing Care, Memory Care",35,FL-ALF-95816,Florida Agency for Health Care Administration,2024-11-11,85,True,False,False,https://www.titusville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.705059,-83.366365
186,Titusville Care Center,1082 Park Avenue,Titusville,Brevard,FL,32401,(352) 329-4760,Adult Family Care Home,"Independent Living, Assisted Living",98,FL-ALF-41594,Florida Agency for Health Care Administration,2024-12-10,77,False,False,True,https://www.titusville-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.183385,-80.419494
187,Palm Residence,3512 Miracle Mile,Fellsmere,Indian River,FL,33262,(386) 297-7727,Assisted Living Facility,"Respite Care, Independent Living",62,FL-ALF-95672,Florida Agency for Health Care Administration,2024-03-10,89,True,True,True,https://www.fellsmere-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.676871,-86.318943
188,Everglades Gardens,4218 Tamiami Trail,Fellsmere,Indian River,FL,34153,(754) 417-6158,Memory Care Community,"Respite Care, Skilled Nursing, Continuing Care",143,FL-ALF-74814,Florida Agency for Health Care Administration,2024-05-20,82,False,False,True,https://www.fellsmere-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.626205,-84.698073
189,Vero Beach Assisted Living,5826 Bayshore Drive,Vero Beach,Indian River,FL,32363,(689) 617-2061,Assisted Living Facility,"Skilled Nursing, Memory Care",74,FL-ALF-59884,Florida Agency for Health Care Administration,2024-10-09,98,False,False,True,https://www.verobeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.875423,-84.39023
190,Indian River Care Center,6630 Tamiami Trail,Vero Beach,Indian River,FL,33637,(305) 703-3440,Independent Living Community,"Skilled Nursing, Respite Care",88,FL-ALF-47040,Florida Agency for Health Care Administration,2024-01-04,81,False,False,True,https://www.verobeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.895143,-87.310352
191,Indian River Senior Living,2142 Ocean Drive,Vero Beach,Indian River,FL,33293,(561) 565-9570,Adult Family Care Home,"Memory Care, Skilled Nursing, Independent Living, Continuing Care",36,FL-ALF-82203,Florida Agency for Health Care Administration,2024-04-22,84,True,True,True,https://www.verobeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.332401,-85.392682
192,Flamingo Home,663 Flagler Street,Fellsmere,Indian River,FL,34728,(772) 458-2799,Independent Living Community,"Skilled Nursing, Adult Day Care, Respite Care",65,FL-ALF-96171,Florida Agency for Health Care Administration,2024-08-26,81,False,True,False,https://www.fellsmere-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.796191,-86.653779
193,St. Lucie Village,873 Ocean Drive,Stuart,St. Lucie,FL,32919,(754) 965-1759,Adult Day Care Center,"Respite Care, Memory Care, Adult Day Care, Skilled Nursing",127,FL-ALF-71043,Florida Agency for Health Care Administration,2024-06-24,82,True,False,False,https://www.stuart-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.210798,-86.961994
194,St. Lucie Estates,1031 Bayshore Drive,Fort Pierce,St. Lucie,FL,34345,(941) 842-3187,Adult Day Care Center,"Memory Care, Continuing Care, Adult Day Care",72,FL-ALF-79151,Florida Agency for Health Care Administration,2024-05-20,92,True,True,True,https://www.fortpierce-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.34634,-86.90286
195,Stuart Residence,1409 Atlantic Avenue,Stuart,St. Lucie,FL,33788,(954) 629-6080,Adult Day Care Center,"Skilled Nursing, Respite Care, Independent Living, Continuing Care",36,FL-ALF-72161,Florida Agency for Health Care Administration,2024-02-25,84,True,True,False,https://www.stuart-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.911451,-81.973955
196,Coastal Court,9172 Lincoln Road,Fort Pierce,St. Lucie,FL,33130,(941) 760-6047,Adult Day Care Center,"Independent Living, Assisted Living, Adult Day Care, Continuing Care",70,FL-ALF-41727,Florida Agency for Health Care Administration,2024-11-28,75,True,False,True,https://www.fortpierce-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.68874,-87.452492
197,Palm Plaza,5014 Federal Highway,Stuart,Martin,FL,34750,(813) 606-1261,Assisted Living Facility,"Assisted Living, Memory Care, Skilled Nursing",82,FL-ALF-18535,Florida Agency for Health Care Administration,2024-03-12,83,False,True,False,https://www.stuart-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.424515,-85.793085
198,Springs Retirement Community,6345 Atlantic Avenue,Hobe Sound,Martin,FL,34140,(904) 411-3092,Continuing Care Retirement Community,"Adult Day Care, Independent Living, Skilled Nursing",103,FL-ALF-28567,Florida Agency for Health Care Administration,2024-12-03,96,True,False,False,https://www.hobesound-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.294829,-81.951562
199,Martin House,9685 Ocean Drive,Hobe Sound,Martin,FL,33127,(863) 231-8593,Memory Care Community,"Assisted Living, Adult Day Care",78,FL-ALF-45626,Florida Agency for Health Care Administration,2024-02-02,97,True,True,False,https://www.hobesound-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.673214,-85.534804
200,Hibiscus Court,6862 Bayshore Drive,Hobe Sound,Martin,FL,34396,(863) 571-1587,Assisted Living Facility,"Continuing Care, Assisted Living, Adult Day Care",99,FL-ALF-86664,Florida Agency for Health Care Administration,2024-01-04,80,False,True,False,https://www.hobesound-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.589773,-84.825748
201,Harbor Home,2694 Collins Avenue,Boca Raton,Palm Beach,FL,33707,(754) 947-8596,Skilled Nursing Facility,"Respite Care, Memory Care",133,FL-ALF-28247,Florida Agency for Health Care Administration,2024-12-07,90,False,False,True,https://www.bocaraton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.942551,-82.268522
202,Coastal Retirement Community,9635 Federal Highway,Boca Raton,Palm Beach,FL,34244,(727) 713-2759,Skilled Nursing Facility,"Assisted Living, Adult Day Care, Memory Care, Respite Care",27,FL-ALF-19332,Florida Agency for Health Care Administration,2024-07-24,96,True,True,False,https://www.bocaraton-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.409947,-80.692198
203,Delray Beach Memory Care,9193 Washington Avenue,Delray Beach,Palm Beach,FL,33602,(786) 730-6882,Adult Day Care Center,"Assisted Living, Adult Day Care",125,FL-ALF-66669,Florida Agency for Health Care Administration,2024-04-11,87,False,False,True,https://www.delraybeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.653587,-80.225405
204,Crest Court,3363 Federal Highway,Delray Beach,Palm Beach,FL,32222,(561) 538-7098,Respite Care Center,"Skilled Nursing, Memory Care",72,FL-ALF-80105,Florida Agency for Health Care Administration,2024-10-26,99,True,True,True,https://www.delraybeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.336456,-85.905168
205,Flamingo Gardens,1618 Lincoln Road,Delray Beach,Palm Beach,FL,32867,(321) 493-6006,Adult Family Care Home,"Adult Day Care, Skilled Nursing, Independent Living",62,FL-ALF-10439,Florida Agency for Health Care Administration,2024-05-20,98,False,False,False,https://www.delraybeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.590021,-82.987761
206,Springs Gardens,2560 Biscayne Boulevard,Delray Beach,Palm Beach,FL,32399,(904) 360-3435,Continuing Care Retirement Community,"Independent Living, Memory Care",118,FL-ALF-91332,Florida Agency for Health Care Administration,2024-09-23,79,True,False,False,https://www.delraybeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.590742,-86.084035
207,Bay Court,7618 Collins Avenue,Delray Beach,Palm Beach,FL,32716,(407) 266-6467,Adult Day Care Center,"Independent Living, Continuing Care, Adult Day Care, Memory Care",26,FL-ALF-96410,Florida Agency for Health Care Administration,2024-01-10,87,False,True,False,https://www.delraybeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.636768,-82.203712
208,Palm Beach Center,9851 Tamiami Trail,Delray Beach,Palm Beach,FL,33507,(772) 606-5684,Skilled Nursing Facility,"Skilled Nursing, Memory Care",58,FL-ALF-44179,Florida Agency for Health Care Administration,2024-11-06,81,False,True,False,https://www.delraybeach-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.614773,-84.929658
209,Palm Retirement Community,3514 Flagler Street,Coral Springs,Broward,FL,33916,(786) 860-1688,Independent Living Community,"Assisted Living, Adult Day Care, Skilled Nursing, Respite Care",99,FL-ALF-83149,Florida Agency for Health Care Administration,2024-08-22,75,False,True,False,https://www.coralsprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.522341,-85.017101
210,Vista Memory Care,8081 Miracle Mile,Coral Springs,Broward,FL,34884,(850) 695-5047,Memory Care Community,"Continuing Care, Adult Day Care, Assisted Living, Skilled Nursing",85,FL-ALF-35615,Florida Agency for Health Care Administration,2024-02-14,81,True,False,True,https://www.coralsprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.705181,-85.184842
211,Coastal Village,5483 Bayshore Drive,Fort Lauderdale,Broward,FL,33308,(386) 777-1084,Respite Care Center,"Continuing Care, Respite Care",127,FL-ALF-45398,Florida Agency for Health Care Administration,2024-02-06,81,False,True,True,https://www.fortlauderdale-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.148173,-80.136053
212,Palm Estates,2289 Atlantic Avenue,Fort Lauderdale,Broward,FL,33308,(863) 205-3055,Assisted Living Facility,"Independent Living, Skilled Nursing, Adult Day Care, Continuing Care",68,FL-ALF-90214,Florida Agency for Health Care Administration,2024-11-16,96,False,False,False,https://www.fortlauderdale-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.140439,-80.124248
213,Coral Springs Retirement Community,2344 Miracle Mile,Coral Springs,Broward,FL,34375,(689) 323-4949,Independent Living Community,"Memory Care, Skilled Nursing, Assisted Living, Respite Care",137,FL-ALF-82253,Florida Agency for Health Care Administration,2024-10-12,89,True,True,False,https://www.coralsprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.879683,-80.928126
214,Hollywood Center,6261 Bayshore Drive,Hollywood,Broward,FL,33988,(727) 484-5734,Memory Care Community,"Independent Living, Skilled Nursing",64,FL-ALF-20276,Florida Agency for Health Care Administration,2024-01-19,77,False,True,True,https://www.hollywood-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,29.216944,-80.353316
215,Hibiscus Commons,4008 Bayshore Drive,Fort Lauderdale,Broward,FL,33308,(754) 442-9909,Skilled Nursing Facility,"Adult Day Care, Respite Care",118,FL-ALF-21426,Florida Agency for Health Care Administration,2024-02-27,88,True,True,True,https://www.fortlauderdale-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.124698,-80.109564
216,Cypress Retirement Community,6163 Biscayne Boulevard,Fort Lauderdale,Broward,FL,33305,(561) 721-3288,Adult Family Care Home,"Skilled Nursing, Respite Care",143,FL-ALF-44262,Florida Agency for Health Care Administration,2024-01-10,87,False,False,False,https://www.fortlauderdale-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.140418,-80.128604
217,Azalea Manor,7748 Washington Avenue,Coral Springs,Broward,FL,34166,(772) 824-4469,Adult Day Care Center,"Adult Day Care, Independent Living, Skilled Nursing, Respite Care",113,FL-ALF-50610,Florida Agency for Health Care Administration,2024-07-12,77,True,False,False,https://www.coralsprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.550769,-85.616176
218,Everglades Assisted Living,3487 Miracle Mile,Coral Springs,Broward,FL,33949,(772) 748-7177,Respite Care Center,"Continuing Care, Assisted Living, Skilled Nursing, Memory Care",83,FL-ALF-87908,Florida Agency for Health Care Administration,2024-06-22,81,False,False,True,https://www.coralsprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.76405,-87.361032
219,Fort Lauderdale Senior Living,231 Collins Avenue,Fort Lauderdale,Broward,FL,33302,(813) 979-6445,Respite Care Center,"Skilled Nursing, Respite Care, Assisted Living",125,FL-ALF-55260,Florida Agency for Health Care Administration,2024-07-14,82,True,True,False,https://www.fortlauderdale-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.145533,-80.12606
220,Harbor Retirement Community,3577 Lincoln Road,Coral Springs,Broward,FL,34276,(305) 525-1740,Independent Living Community,"Respite Care, Assisted Living, Skilled Nursing, Independent Living",40,FL-ALF-58215,Florida Agency for Health Care Administration,2024-08-28,83,True,True,True,https://www.coralsprings-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.346076,-82.655196
221,Miami-Dade Assisted Living,6478 Collins Avenue,Homestead,Miami-Dade,FL,33174,(689) 336-8811,Continuing Care Retirement Community,"Adult Day Care, Memory Care, Assisted Living",120,FL-ALF-58476,Florida Agency for Health Care Administration,2024-09-18,85,False,True,True,https://www.homestead-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.318667,-84.556702
222,Oaks Gardens,2298 Biscayne Boulevard,Aventura,Miami-Dade,FL,33198,(407) 980-1713,Assisted Living Facility,"Respite Care, Assisted Living",25,FL-ALF-83710,Florida Agency for Health Care Administration,2024-12-04,88,True,False,False,https://www.aventura-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.117529,-83.515394
223,Hibiscus Residence,3078 Federal Highway,Aventura,Miami-Dade,FL,33117,(941) 665-8454,Respite Care Center,"Memory Care, Skilled Nursing",27,FL-ALF-55342,Florida Agency for Health Care Administration,2024-05-11,89,False,False,False,https://www.aventura-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.945983,-80.573896
224,Golden Home,8503 Tamiami Trail,Homestead,Miami-Dade,FL,33187,(689) 708-9567,Adult Family Care Home,"Respite Care, Assisted Living",62,FL-ALF-29300,Florida Agency for Health Care Administration,2024-08-09,85,False,True,True,https://www.homestead-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.928386,-84.321415
225,Miami-Dade Retirement Community,6173 Gulf Drive,Miami,Miami-Dade,FL,33101,(941) 248-8204,Respite Care Center,"Memory Care, Continuing Care, Respite Care, Skilled Nursing",62,FL-ALF-94646,Florida Agency for Health Care Administration,2024-07-23,90,True,True,True,https://www.miami-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.769726,-80.187146
226,Azalea Senior Living,4395 Collins Avenue,Homestead,Miami-Dade,FL,33169,(561) 251-8870,Respite Care Center,"Skilled Nursing, Memory Care, Respite Care",81,FL-ALF-88214,Florida Agency for Health Care Administration,2024-07-06,81,True,False,True,https://www.homestead-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,26.380643,-80.237359
227,Oaks Retirement Community,2365 Park Avenue,Miami,Miami-Dade,FL,33101,(321) 452-6597,Adult Day Care Center,"Respite Care, Skilled Nursing, Assisted Living, Memory Care",62,FL-ALF-10167,Florida Agency for Health Care Administration,2024-02-22,97,True,False,True,https://www.miami-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.765834,-80.190039
228,Shores Residence,9664 Las Olas Boulevard,Aventura,Miami-Dade,FL,33129,(786) 360-3826,Assisted Living Facility,"Memory Care, Respite Care",111,FL-ALF-10077,Florida Agency for Health Care Administration,2024-07-03,90,True,False,True,https://www.aventura-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.691977,-83.557535
229,Miami-Dade Care Center,2096 Lincoln Road,Homestead,Miami-Dade,FL,33178,(954) 892-9774,Continuing Care Retirement Community,"Independent Living, Assisted Living, Respite Care, Continuing Care",70,FL-ALF-46381,Florida Agency for Health Care Administration,2024-07-07,77,False,False,True,https://www.homestead-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.04303,-83.045301
230,Palms Home,6588 Washington Avenue,Aventura,Miami-Dade,FL,33191,(561) 600-6776,Adult Day Care Center,"Memory Care, Assisted Living, Continuing Care, Independent Living",80,FL-ALF-21163,Florida Agency for Health Care Administration,2024-12-23,77,True,True,True,https://www.aventura-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.913717,-86.495253
231,Coastal Retirement Community,2413 Miracle Mile,Homestead,Miami-Dade,FL,33139,(352) 572-2006,Assisted Living Facility,"Respite Care, Independent Living",52,FL-ALF-64788,Florida Agency for Health Care Administration,2024-02-01,77,True,False,False,https://www.homestead-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,28.416622,-84.596864
232,Cypress Memory Care,3679 Ocean Drive,Marathon,Monroe,FL,34268,(407) 695-4700,Skilled Nursing Facility,"Respite Care, Assisted Living, Skilled Nursing",110,FL-ALF-92001,Florida Agency for Health Care Administration,2024-01-21,92,True,True,True,https://www.marathon-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.887817,-83.225839
233,Bay Estates,8809 Federal Highway,Key West,Monroe,FL,33046,(754) 698-9677,Adult Day Care Center,"Continuing Care, Memory Care",102,FL-ALF-43699,Florida Agency for Health Care Administration,2024-01-04,77,True,False,True,https://www.keywest-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.570077,-81.764406
234,Vista Center,9121 Atlantic Avenue,Islamorada,Monroe,FL,34417,(407) 831-9873,Memory Care Community,"Continuing Care, Memory Care, Skilled Nursing",106,FL-ALF-54192,Florida Agency for Health Care Administration,2024-10-02,88,False,False,False,https://www.islamorada-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,24.668836,-87.09325
235,Hibiscus Plaza,9226 Biscayne Boulevard,Marco Island,Collier,FL,34905,(561) 885-2451,Assisted Living Facility,"Independent Living, Continuing Care",150,FL-ALF-43269,Florida Agency for Health Care Administration,2024-08-06,95,True,True,True,https://www.marcoisland-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,30.50044,-81.924632
236,Hibiscus Residence,731 Coral Way,Naples,Collier,FL,33761,(352) 724-5947,Respite Care Center,"Memory Care, Continuing Care",36,FL-ALF-28600,Florida Agency for Health Care Administration,2024-07-07,97,False,True,False,https://www.naples-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.517937,-80.183866
237,Sunshine Home,3438 Flagler Street,Immokalee,Collier,FL,33791,(386) 584-7904,Skilled Nursing Facility,"Respite Care, Adult Day Care, Skilled Nursing",99,FL-ALF-61037,Florida Agency for Health Care Administration,2024-02-01,89,True,False,True,https://www.immokalee-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,25.046981,-85.743781
238,Shores Memory Care,422 Flagler Street,Marco Island,Collier,FL,33191,(863) 825-6160,Adult Family Care Home,"Skilled Nursing, Assisted Living",68,FL-ALF-40034,Florida Agency for Health Care Administration,2024-10-11,78,False,False,False,https://www.marcoisland-senior-living.com,Active,Florida Agency for Health Care Administration,2025-07-12,27.507172,-82.379135
