id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
166,Heritage Memory Care,1961 Highway 65,Smiths Station,Lee,AL,35619,(205) 442-3146,Residential Care Facility,"Assisted Living, Independent Living, Skilled Nursing",26,AL-ASL-52591,Alabama Department of Public Health,2024-09-11,88,False,True,True,https://www.smithsstation-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.34235,-87.159764
167,Russell Assisted Living,3590 University Drive,Hurtsboro,Russell,AL,36952,(256) 692-9149,Memory Care Community,"Respite Care, Specialty Care, Intermediate Care, Memory Care",66,AL-ASL-36275,Alabama Department of Public Health,2024-09-25,87,True,False,False,https://www.hurtsboro-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.335569,-85.769271
168,Pine Estates,6359 Highway 78,Seale,Russell,AL,36685,(334) 300-1960,Assisted Living Facility,"Intermediate Care, Assisted Living",135,AL-ASL-31930,Alabama Department of Public Health,2024-08-05,87,False,True,True,https://www.seale-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.83614,-86.315179
169,Russell Senior Living,290 Highway 280,Hurtsboro,Russell,AL,36929,(938) 687-5296,Continuing Care Retirement Community,"Continuing Care, Independent Living, Memory Care, Respite Care",95,AL-ASL-77508,Alabama Department of Public Health,2024-01-26,84,True,True,False,https://www.hurtsboro-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.334159,-88.12623
170,Azalea Gardens,5932 Highway 72,Seale,Russell,AL,36904,(938) 822-8683,Specialty Care Assisted Living,"Skilled Nursing, Intermediate Care",43,AL-ASL-33765,Alabama Department of Public Health,2024-11-18,78,True,True,True,https://www.seale-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.854991,-86.952096
171,Valley Place,9584 University Drive,Shorter,Macon,AL,35991,(256) 435-6955,Memory Care Community,"Skilled Nursing, Specialty Care, Continuing Care, Adult Day Care",93,AL-ASL-42955,Alabama Department of Public Health,2024-12-23,82,True,False,True,https://www.shorter-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.30703,-86.345512
172,River Home,1534 Highway 65,Tuskegee,Macon,AL,35269,(251) 530-3650,Residential Care Facility,"Intermediate Care, Respite Care, Memory Care, Adult Day Care",143,AL-ASL-31993,Alabama Department of Public Health,2024-08-25,89,False,False,False,https://www.tuskegee-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.876833,-86.875489
173,Valley Home,8047 University Drive,Union Springs,Bullock,AL,36620,(938) 676-6405,Memory Care Community,"Adult Day Care, Continuing Care, Respite Care",75,AL-ASL-56627,Alabama Department of Public Health,2024-10-09,85,True,False,False,https://www.unionsprings-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.016465,-86.940661
174,Maple Gardens,7047 Madison Boulevard,Union Springs,Bullock,AL,35594,(256) 476-7817,Skilled Nursing Facility,"Assisted Living, Specialty Care",31,AL-ASL-80064,Alabama Department of Public Health,2024-06-16,96,False,False,False,https://www.unionsprings-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.646905,-87.239239
175,Colonial Care Center,5832 University Drive,Eufaula,Barbour,AL,36688,(256) 390-6285,Skilled Nursing Facility,"Assisted Living, Specialty Care",60,AL-ASL-62832,Alabama Department of Public Health,2024-07-23,80,False,False,True,https://www.eufaula-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.177268,-88.459585
176,Eufaula Plaza,7823 University Boulevard,Eufaula,Barbour,AL,35482,(256) 625-8038,Continuing Care Retirement Community,"Assisted Living, Intermediate Care",25,AL-ASL-81537,Alabama Department of Public Health,2024-01-26,100,True,True,True,https://www.eufaula-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.008388,-88.089259
177,Oak Memory Care,1897 University Boulevard,Eufaula,Barbour,AL,36360,(205) 368-6634,Adult Day Care Center,"Intermediate Care, Specialty Care",126,AL-ASL-55168,Alabama Department of Public Health,2024-02-19,75,False,True,True,https://www.eufaula-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.285363,-85.886702
178,Estate Village,9207 Government Street,Clio,Barbour,AL,35838,(205) 450-7052,Assisted Living Facility,"Continuing Care, Respite Care, Memory Care, Independent Living",138,AL-ASL-73595,Alabama Department of Public Health,2024-03-01,79,False,True,False,https://www.clio-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.529726,-85.571169
179,Magnolia Home,8234 Government Street,Goshen,Pike,AL,35768,(256) 894-2743,Skilled Nursing Facility,"Assisted Living, Respite Care, Specialty Care",126,AL-ASL-36851,Alabama Department of Public Health,2024-12-16,92,True,False,True,https://www.goshen-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.774571,-87.534572
180,Dogwood Home,1904 Dexter Avenue,Goshen,Pike,AL,36704,(251) 914-2936,Memory Care Community,"Skilled Nursing, Intermediate Care, Independent Living",66,AL-ASL-39422,Alabama Department of Public Health,2024-03-02,94,True,True,True,https://www.goshen-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.673404,-86.374644
181,Brundidge Court,600 Highway 78,Brundidge,Pike,AL,36580,(334) 701-8066,Specialty Care Assisted Living,"Specialty Care, Assisted Living, Independent Living",130,AL-ASL-31708,Alabama Department of Public Health,2024-12-11,74,False,True,True,https://www.brundidge-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.587887,-86.484372
182,Garden Court,349 Memorial Parkway,Dozier,Crenshaw,AL,36230,(334) 251-8874,Residential Care Facility,"Respite Care, Skilled Nursing",76,AL-ASL-20112,Alabama Department of Public Health,2024-06-07,94,True,True,True,https://www.dozier-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.423646,-85.317208
183,Valley Center,8576 Research Park Boulevard,Luverne,Crenshaw,AL,36409,(256) 335-8466,Skilled Nursing Facility,"Specialty Care, Memory Care, Independent Living, Respite Care",157,AL-ASL-78699,Alabama Department of Public Health,2024-05-12,79,True,False,False,https://www.luverne-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.230352,-86.802019
184,Pine House,4393 Highway 431,Dozier,Crenshaw,AL,36304,(205) 963-5073,Specialty Care Assisted Living,"Intermediate Care, Adult Day Care, Memory Care",43,AL-ASL-39683,Alabama Department of Public Health,2024-07-17,75,False,False,True,https://www.dozier-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.004924,-87.020769
185,Montgomery Residence,7133 Highway 280,Pike Road,Montgomery,AL,36139,(256) 512-7652,Assisted Living Facility,"Skilled Nursing, Assisted Living",84,AL-ASL-57383,Alabama Department of Public Health,2024-02-18,100,False,False,True,https://www.pikeroad-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.014516,-86.440464
186,Montgomery Assisted Living,8150 University Drive,Montgomery,Montgomery,AL,36108,(938) 458-3996,Memory Care Community,"Adult Day Care, Independent Living, Assisted Living",93,AL-ASL-80045,Alabama Department of Public Health,2024-02-02,91,False,True,False,https://www.montgomery-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.380538,-86.276122
187,Valley Gardens,7645 Highway 78,Montgomery,Montgomery,AL,36102,(251) 978-1591,Residential Care Facility,"Independent Living, Continuing Care, Assisted Living, Adult Day Care",63,AL-ASL-35740,Alabama Department of Public Health,2024-01-17,73,True,False,False,https://www.montgomery-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.396563,-86.275608
188,Pine Senior Living,1510 Old Madison Pike,Prattville,Montgomery,AL,36139,(938) 264-5971,Assisted Living Facility,"Intermediate Care, Independent Living, Respite Care",110,AL-ASL-54320,Alabama Department of Public Health,2024-12-26,97,False,False,True,https://www.prattville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.924948,-86.790194
189,Village Gardens,8211 Governors Drive,Pike Road,Montgomery,AL,36171,(251) 493-1499,Skilled Nursing Facility,"Intermediate Care, Specialty Care, Continuing Care",109,AL-ASL-63449,Alabama Department of Public Health,2024-05-14,72,False,True,True,https://www.pikeroad-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.461043,-85.26447
190,Pike Road Gardens,9746 Highway 72,Pike Road,Montgomery,AL,36112,(659) 782-6395,Assisted Living Facility,"Respite Care, Independent Living",79,AL-ASL-37587,Alabama Department of Public Health,2024-10-25,85,True,True,False,https://www.pikeroad-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.229208,-84.884572
191,Southern Residence,5283 Governors Drive,Pike Road,Montgomery,AL,36120,(334) 592-6203,Specialty Care Assisted Living,"Skilled Nursing, Intermediate Care, Adult Day Care, Independent Living",95,AL-ASL-48475,Alabama Department of Public Health,2024-05-04,99,True,False,True,https://www.pikeroad-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.167725,-87.838902
192,Lowndes Residence,5365 Spring Hill Avenue,Fort Deposit,Lowndes,AL,36599,(205) 494-5663,Assisted Living Facility,"Intermediate Care, Respite Care, Independent Living",116,AL-ASL-78644,Alabama Department of Public Health,2024-09-27,100,True,False,False,https://www.fortdeposit-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.726452,-88.075244
193,Heritage Commons,111 Highway 78,Fort Deposit,Lowndes,AL,35811,(256) 534-4460,Skilled Nursing Facility,"Memory Care, Continuing Care, Adult Day Care",129,AL-ASL-66496,Alabama Department of Public Health,2024-03-20,79,False,False,False,https://www.fortdeposit-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.751471,-87.425079
194,Azalea Gardens,1947 Old Madison Pike,Orrville,Dallas,AL,36576,(659) 572-4091,Continuing Care Retirement Community,"Intermediate Care, Memory Care, Independent Living",135,AL-ASL-37432,Alabama Department of Public Health,2024-08-20,100,False,True,True,https://www.orrville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.598599,-85.189852
195,Magnolia Retirement Community,9355 Highway 72,Selma,Dallas,AL,35610,(334) 802-6078,Residential Care Facility,"Assisted Living, Continuing Care",110,AL-ASL-89108,Alabama Department of Public Health,2024-07-28,96,True,False,True,https://www.selma-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.673888,-87.966948
196,Wilcox Home,6209 Governors Drive,Camden,Wilcox,AL,35921,(205) 877-7009,Assisted Living Facility,"Independent Living, Respite Care",80,AL-ASL-34071,Alabama Department of Public Health,2024-08-18,88,False,False,True,https://www.camden-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.903774,-85.949331
197,Wilcox Place,6580 Governors Drive,Oak Hill,Wilcox,AL,35573,(938) 934-3734,Specialty Care Assisted Living,"Independent Living, Intermediate Care, Respite Care",55,AL-ASL-85379,Alabama Department of Public Health,2024-03-26,85,False,True,False,https://www.oakhill-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.131535,-87.470573
198,Heritage Village,4177 Old Madison Pike,Oak Hill,Wilcox,AL,36832,(938) 581-4198,Specialty Care Assisted Living,"Respite Care, Skilled Nursing, Intermediate Care, Continuing Care",79,AL-ASL-35939,Alabama Department of Public Health,2024-09-08,93,False,False,True,https://www.oakhill-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.374194,-85.38985
199,Dogwood Estates,1554 Highway 431,Demopolis,Marengo,AL,36617,(205) 261-9269,Residential Care Facility,"Assisted Living, Continuing Care",156,AL-ASL-31308,Alabama Department of Public Health,2024-01-26,90,True,False,True,https://www.demopolis-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.589699,-87.021784
200,Maple Place,1407 Highway 78,Linden,Marengo,AL,36976,(659) 826-4485,Memory Care Community,"Memory Care, Continuing Care, Skilled Nursing, Independent Living",108,AL-ASL-75436,Alabama Department of Public Health,2024-03-24,97,False,False,True,https://www.linden-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.166714,-85.769278
201,Oak Village,2143 Highway 72,Linden,Marengo,AL,35202,(256) 446-7111,Residential Care Facility,"Skilled Nursing, Specialty Care, Respite Care, Independent Living",144,AL-ASL-88345,Alabama Department of Public Health,2024-02-15,89,True,False,True,https://www.linden-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.943692,-88.082164
202,River Memory Care,8965 Highway 280,Demopolis,Marengo,AL,36124,(659) 357-4139,Skilled Nursing Facility,"Skilled Nursing, Respite Care",136,AL-ASL-58559,Alabama Department of Public Health,2024-11-14,81,False,False,True,https://www.demopolis-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.949068,-88.40117
203,Hills Home,4939 Highway 280,Livingston,Sumter,AL,35401,(938) 631-8129,Specialty Care Assisted Living,"Independent Living, Skilled Nursing",63,AL-ASL-13872,Alabama Department of Public Health,2024-02-27,99,True,True,False,https://www.livingston-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.108309,-85.415345
204,Southern House,3489 Research Park Boulevard,Livingston,Sumter,AL,35815,(256) 657-1199,Residential Care Facility,"Skilled Nursing, Intermediate Care, Continuing Care",108,AL-ASL-10828,Alabama Department of Public Health,2024-11-26,95,True,False,False,https://www.livingston-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.410882,-87.490734
205,Plantation Residence,3892 Governors Drive,York,Sumter,AL,36435,(938) 702-3598,Specialty Care Assisted Living,"Assisted Living, Skilled Nursing, Adult Day Care",76,AL-ASL-74723,Alabama Department of Public Health,2024-11-18,82,True,False,True,https://www.york-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.527841,-85.42997
206,Village Commons,5046 Research Park Boulevard,Forkland,Greene,AL,35563,(205) 628-1840,Skilled Nursing Facility,"Respite Care, Memory Care",31,AL-ASL-37166,Alabama Department of Public Health,2024-11-21,99,False,False,True,https://www.forkland-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.673633,-87.019239
207,Greene Center,6287 Highway 72,Forkland,Greene,AL,36436,(659) 497-2732,Memory Care Community,"Continuing Care, Independent Living, Intermediate Care, Adult Day Care",140,AL-ASL-85995,Alabama Department of Public Health,2024-04-04,97,False,True,False,https://www.forkland-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.65101,-87.219198
208,Akron Place,7029 Highway 280,Akron,Hale,AL,35224,(659) 449-7069,Continuing Care Retirement Community,"Specialty Care, Adult Day Care, Independent Living, Assisted Living",86,AL-ASL-48127,Alabama Department of Public Health,2024-01-06,79,True,True,False,https://www.akron-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.079446,-86.575547
209,Hills Plaza,8919 Highway 431,Greensboro,Hale,AL,36535,(205) 253-7735,Skilled Nursing Facility,"Continuing Care, Independent Living, Memory Care, Skilled Nursing",84,AL-ASL-52120,Alabama Department of Public Health,2024-12-26,82,True,False,True,https://www.greensboro-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.471447,-87.914399
210,Hale Retirement Community,6823 Madison Boulevard,Greensboro,Hale,AL,36326,(659) 315-3869,Residential Care Facility,"Memory Care, Specialty Care, Adult Day Care",31,AL-ASL-86814,Alabama Department of Public Health,2024-03-23,76,False,False,False,https://www.greensboro-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.593028,-87.523584
211,Hale Retirement Community,2966 Old Madison Pike,Akron,Hale,AL,35386,(205) 733-4640,Intermediate Care Facility,"Continuing Care, Skilled Nursing",75,AL-ASL-45583,Alabama Department of Public Health,2024-09-03,79,True,False,True,https://www.akron-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.51948,-88.231002
212,Hills Residence,3623 Madison Boulevard,Uniontown,Perry,AL,36419,(251) 525-1619,Intermediate Care Facility,"Memory Care, Skilled Nursing",86,AL-ASL-46423,Alabama Department of Public Health,2024-06-14,73,False,False,True,https://www.uniontown-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.735102,-87.774495
213,Perry Care Center,2240 Dexter Avenue,Uniontown,Perry,AL,36546,(256) 691-8131,Intermediate Care Facility,"Memory Care, Skilled Nursing, Assisted Living",107,AL-ASL-38377,Alabama Department of Public Health,2024-01-19,97,False,False,False,https://www.uniontown-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.804983,-85.451001
214,Perry Commons,8987 Highway 280,Marion,Perry,AL,35828,(205) 346-2808,Intermediate Care Facility,"Intermediate Care, Independent Living",130,AL-ASL-97149,Alabama Department of Public Health,2024-09-13,77,True,True,True,https://www.marion-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.49447,-85.820013
215,Manor Estates,4685 Airport Boulevard,Lisman,Choctaw,AL,35604,(256) 264-5566,Residential Care Facility,"Respite Care, Adult Day Care",145,AL-ASL-97203,Alabama Department of Public Health,2024-06-10,78,True,True,True,https://www.lisman-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.875041,-86.307577
216,Creek Plaza,8351 Spring Hill Avenue,Lisman,Choctaw,AL,36139,(334) 256-8049,Intermediate Care Facility,"Respite Care, Independent Living",122,AL-ASL-33483,Alabama Department of Public Health,2024-05-14,93,False,True,False,https://www.lisman-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.909203,-88.408127
217,Ridge Center,3474 Dexter Avenue,Toxey,Choctaw,AL,35205,(938) 975-4558,Memory Care Community,"Assisted Living, Specialty Care, Intermediate Care",155,AL-ASL-79856,Alabama Department of Public Health,2024-07-21,76,False,True,True,https://www.toxey-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.367784,-86.59693
218,Heritage Memory Care,3989 Research Park Boulevard,Millry,Washington,AL,35340,(938) 659-4364,Continuing Care Retirement Community,"Independent Living, Memory Care, Continuing Care",106,AL-ASL-49576,Alabama Department of Public Health,2024-01-09,100,True,True,True,https://www.millry-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.43115,-85.159781
219,Washington Retirement Community,8963 University Boulevard,Millry,Washington,AL,35128,(205) 661-1863,Assisted Living Facility,"Intermediate Care, Independent Living",68,AL-ASL-26581,Alabama Department of Public Health,2024-06-22,94,True,True,False,https://www.millry-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.555033,-86.344926
220,Estate Place,8354 Spring Hill Avenue,Fruitdale,Washington,AL,36454,(659) 543-1412,Skilled Nursing Facility,"Adult Day Care, Memory Care, Assisted Living, Independent Living",108,AL-ASL-40317,Alabama Department of Public Health,2024-11-07,86,False,False,True,https://www.fruitdale-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.623036,-86.212117
221,Southern Village,213 Highway 431,Millry,Washington,AL,35500,(205) 357-3700,Assisted Living Facility,"Adult Day Care, Skilled Nursing",134,AL-ASL-11681,Alabama Department of Public Health,2024-11-22,84,True,False,False,https://www.millry-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.600351,-88.349895
222,Creek Gardens,8481 Dexter Avenue,Thomasville,Clarke,AL,35771,(938) 363-7064,Intermediate Care Facility,"Memory Care, Adult Day Care",133,AL-ASL-27184,Alabama Department of Public Health,2024-10-08,73,False,False,True,https://www.thomasville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.789728,-86.061043
223,Jackson Residence,737 Dexter Avenue,Jackson,Clarke,AL,36991,(251) 335-9925,Intermediate Care Facility,"Skilled Nursing, Memory Care",33,AL-ASL-22816,Alabama Department of Public Health,2024-04-05,98,True,False,False,https://www.jackson-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.795109,-85.048992
224,Jackson Place,262 Highway 72,Jackson,Clarke,AL,35779,(251) 753-2837,Intermediate Care Facility,"Respite Care, Skilled Nursing",28,AL-ASL-97748,Alabama Department of Public Health,2024-12-26,88,False,False,True,https://www.jackson-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.767063,-86.861902
225,Thomasville Care Center,772 Highway 431,Thomasville,Clarke,AL,36212,(256) 294-3355,Skilled Nursing Facility,"Intermediate Care, Adult Day Care, Respite Care, Specialty Care",34,AL-ASL-49602,Alabama Department of Public Health,2024-03-17,76,True,True,True,https://www.thomasville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.324392,-87.126011
226,Oak Place,5144 Dexter Avenue,Monroeville,Monroe,AL,36342,(205) 337-6137,Intermediate Care Facility,"Specialty Care, Independent Living, Assisted Living",87,AL-ASL-66150,Alabama Department of Public Health,2024-07-18,73,False,False,True,https://www.monroeville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.899814,-85.783189
227,River Home,7575 Highway 78,Monroeville,Monroe,AL,36672,(256) 372-5592,Assisted Living Facility,"Skilled Nursing, Intermediate Care, Continuing Care",81,AL-ASL-13626,Alabama Department of Public Health,2024-05-10,82,False,False,True,https://www.monroeville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.222765,-85.006466
228,River Memory Care,9189 University Drive,Monroeville,Monroe,AL,35137,(659) 793-6588,Residential Care Facility,"Continuing Care, Memory Care",115,AL-ASL-18908,Alabama Department of Public Health,2024-03-25,94,True,True,True,https://www.monroeville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.749812,-88.147515
229,Evergreen Place,2232 Dexter Avenue,Evergreen,Conecuh,AL,35450,(938) 459-8317,Specialty Care Assisted Living,"Respite Care, Memory Care",57,AL-ASL-37088,Alabama Department of Public Health,2024-07-19,74,False,False,False,https://www.evergreen-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.902178,-84.849492
230,Conecuh Residence,4614 Research Park Boulevard,Repton,Conecuh,AL,36558,(256) 440-9472,Specialty Care Assisted Living,"Independent Living, Respite Care, Adult Day Care",51,AL-ASL-79989,Alabama Department of Public Health,2024-06-02,99,False,True,True,https://www.repton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.947054,-87.45597
231,Escambia Commons,2482 Old Madison Pike,Flomaton,Escambia,AL,36422,(334) 364-5484,Intermediate Care Facility,"Skilled Nursing, Independent Living, Memory Care, Intermediate Care",129,AL-ASL-16994,Alabama Department of Public Health,2024-05-15,85,True,True,True,https://www.flomaton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.507716,-87.109814
232,Escambia Senior Living,7264 Dexter Avenue,Brewton,Escambia,AL,35680,(256) 273-1954,Memory Care Community,"Adult Day Care, Skilled Nursing",35,AL-ASL-49906,Alabama Department of Public Health,2024-11-11,79,False,False,True,https://www.brewton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.981964,-84.822274
233,Hills Home,6374 University Boulevard,Flomaton,Escambia,AL,36761,(256) 835-1227,Adult Day Care Center,"Adult Day Care, Assisted Living, Independent Living",127,AL-ASL-11205,Alabama Department of Public Health,2024-07-13,91,False,False,True,https://www.flomaton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.247442,-85.230065
234,Florala Assisted Living,931 Highway 65,Florala,Covington,AL,35157,(256) 603-2449,Assisted Living Facility,"Intermediate Care, Memory Care, Independent Living, Assisted Living",139,AL-ASL-15582,Alabama Department of Public Health,2024-04-16,78,False,True,True,https://www.florala-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.699732,-88.338564
235,Florala House,2948 Old Madison Pike,Florala,Covington,AL,36365,(205) 484-9672,Residential Care Facility,"Adult Day Care, Respite Care, Independent Living, Continuing Care",128,AL-ASL-69594,Alabama Department of Public Health,2024-04-27,89,False,False,False,https://www.florala-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.463454,-84.82828
236,Ridge Home,9639 Highway 431,Elba,Coffee,AL,35490,(938) 331-5671,Assisted Living Facility,"Intermediate Care, Specialty Care, Memory Care",128,AL-ASL-44824,Alabama Department of Public Health,2024-06-06,94,True,False,False,https://www.elba-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.4146,-86.081846
237,Pine Commons,2090 Highway 431,Elba,Coffee,AL,36618,(251) 397-9434,Memory Care Community,"Independent Living, Respite Care, Adult Day Care",160,AL-ASL-21713,Alabama Department of Public Health,2024-09-22,88,True,False,False,https://www.elba-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.781132,-85.052345
238,River Village,4503 Highway 65,Enterprise,Coffee,AL,36839,(256) 963-3757,Specialty Care Assisted Living,"Independent Living, Respite Care",139,AL-ASL-67232,Alabama Department of Public Health,2024-06-09,81,False,True,True,https://www.enterprise-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.90988,-88.17462
239,Village Plaza,5822 Madison Boulevard,Enterprise,Coffee,AL,35625,(659) 958-9599,Specialty Care Assisted Living,"Skilled Nursing, Independent Living, Memory Care",153,AL-ASL-66787,Alabama Department of Public Health,2024-11-16,94,True,True,True,https://www.enterprise-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.171326,-87.50998
240,Dogwood Plaza,3344 Highway 65,Geneva,Geneva,AL,36967,(938) 539-7894,Intermediate Care Facility,"Adult Day Care, Respite Care",160,AL-ASL-64503,Alabama Department of Public Health,2024-10-22,73,True,True,True,https://www.geneva-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.777147,-86.14305
241,Geneva Gardens,6066 Spring Hill Avenue,Geneva,Geneva,AL,35280,(256) 979-9029,Residential Care Facility,"Skilled Nursing, Intermediate Care",136,AL-ASL-74028,Alabama Department of Public Health,2024-05-02,90,True,False,True,https://www.geneva-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.506014,-87.93599
242,Plantation Home,5063 Old Madison Pike,Dothan,Houston,AL,36352,(659) 942-8780,Continuing Care Retirement Community,"Memory Care, Intermediate Care, Adult Day Care, Independent Living",58,AL-ASL-67293,Alabama Department of Public Health,2024-11-22,83,True,False,False,https://www.dothan-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.238756,-85.383497
243,Houston Memory Care,5639 Airport Boulevard,Ashford,Houston,AL,36791,(938) 869-8266,Continuing Care Retirement Community,"Specialty Care, Adult Day Care, Skilled Nursing",111,AL-ASL-23917,Alabama Department of Public Health,2024-10-09,72,True,True,False,https://www.ashford-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.971183,-87.042187
244,Estate Estates,6395 Dexter Avenue,Ashford,Houston,AL,36752,(256) 584-9021,Adult Day Care Center,"Continuing Care, Independent Living",95,AL-ASL-55290,Alabama Department of Public Health,2024-08-04,100,True,True,True,https://www.ashford-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.453394,-84.876674
245,Garden Care Center,7571 Dexter Avenue,Wicksburg,Houston,AL,35318,(256) 570-1608,Specialty Care Assisted Living,"Adult Day Care, Respite Care, Independent Living, Memory Care",115,AL-ASL-92355,Alabama Department of Public Health,2024-09-21,89,True,True,True,https://www.wicksburg-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.414428,-85.304745
246,River Memory Care,8200 Old Madison Pike,Dothan,Houston,AL,36303,(205) 451-8333,Memory Care Community,"Respite Care, Assisted Living, Independent Living",142,AL-ASL-69394,Alabama Department of Public Health,2024-10-22,98,True,False,False,https://www.dothan-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.250279,-85.378035
247,Hills Senior Living,1579 Highway 65,Abbeville,Henry,AL,35910,(334) 259-3465,Specialty Care Assisted Living,"Independent Living, Respite Care, Assisted Living, Intermediate Care",82,AL-ASL-28633,Alabama Department of Public Health,2024-11-01,95,False,True,True,https://www.abbeville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.872539,-86.954898
248,Heritage Plaza,9420 Dexter Avenue,Headland,Henry,AL,36970,(334) 350-3947,Continuing Care Retirement Community,"Independent Living, Respite Care",154,AL-ASL-89784,Alabama Department of Public Health,2024-07-27,84,True,True,True,https://www.headland-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.967882,-87.602476
249,Henry Manor,3479 Governors Drive,Abbeville,Henry,AL,35184,(251) 709-4604,Residential Care Facility,"Intermediate Care, Assisted Living",111,AL-ASL-32309,Alabama Department of Public Health,2024-01-28,80,False,True,True,https://www.abbeville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.535792,-85.413314
