id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
301,Candler Village,3900 Edgewood Avenue,Metter,Candler,GA,35557,(770) 409-1524,Residential Care Facility,"Respite Care, Personal Care, Adult Day Care",113,GA-PCH-72067,Georgia Department of Community Health,2024-05-18,71,True,True,False,https://www.metter-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.3132,-81.710761
302,Manor Residence,5037 West Paces Ferry Road,Portal,Candler,GA,32554,(762) 832-9900,Assisted Living Community,"Memory Care, Personal Care",71,GA-PCH-75367,Georgia Department of Community Health,2024-07-23,83,False,False,False,https://www.portal-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.637338,-81.369273
303,Ridge Center,1048 Moreland Avenue,Brooklet,Bulloch,GA,38887,(912) 841-5052,Adult Day Care Center,"Skilled Nursing, Personal Care, Assisted Living",132,GA-PCH-73179,Georgia Department of Community Health,2024-07-23,71,False,False,True,https://www.brooklet-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.675072,-82.62895
304,Southern Center,2392 Ponce de Leon Avenue,Portal,Bulloch,GA,30893,(470) 624-7194,Personal Care Home,"Personal Care, Respite Care",90,GA-PCH-73824,Georgia Department of Community Health,2024-11-24,80,True,False,False,https://www.portal-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.780448,-84.288735
305,Oak Estates,2829 Auburn Avenue,Portal,Bulloch,GA,30444,(706) 784-9236,Adult Day Care Center,"Adult Day Care, Skilled Nursing, Assisted Living, Continuing Care",156,GA-PCH-74725,Georgia Department of Community Health,2024-03-06,74,True,False,True,https://www.portal-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.240602,-81.851031
306,Southern Commons,7165 Memorial Drive,Oliver,Screven,GA,34877,(762) 872-9609,Continuing Care Retirement Community,"Personal Care, Skilled Nursing",59,GA-PCH-19303,Georgia Department of Community Health,2024-01-11,78,True,True,False,https://www.oliver-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.99775,-80.982693
307,Screven Village,9871 Peachtree Street,Sylvania,Screven,GA,33508,(770) 765-2753,Independent Living Community,"Independent Living, Continuing Care, Skilled Nursing, Assisted Living",107,GA-PCH-16784,Georgia Department of Community Health,2024-06-02,93,True,True,False,https://www.sylvania-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.264567,-82.980021
308,Hills Care Center,5252 Edgewood Avenue,Oliver,Screven,GA,30403,(678) 557-8109,Memory Care Facility,"Assisted Living, Skilled Nursing, Personal Care",42,GA-PCH-37767,Georgia Department of Community Health,2024-04-02,94,True,False,True,https://www.oliver-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.686386,-84.027422
309,Dogwood Village,2090 Ponce de Leon Avenue,Oliver,Screven,GA,38175,(478) 740-2499,Residential Care Facility,"Continuing Care, Adult Day Care",26,GA-PCH-82779,Georgia Department of Community Health,2024-06-15,85,False,True,False,https://www.oliver-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.910026,-84.578161
310,Estate Home,3597 Moreland Avenue,Newington,Screven,GA,37533,(706) 472-7132,Skilled Nursing Facility,"Assisted Living, Adult Day Care, Personal Care, Skilled Nursing",49,GA-PCH-96465,Georgia Department of Community Health,2024-07-16,84,True,True,False,https://www.newington-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.118029,-85.557438
311,Azalea Retirement Community,7729 North Avenue,Perkins,Jenkins,GA,33115,(404) 465-6500,Skilled Nursing Facility,"Skilled Nursing, Personal Care, Assisted Living, Continuing Care",112,GA-PCH-85516,Georgia Department of Community Health,2024-08-03,90,True,True,False,https://www.perkins-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.810019,-83.998745
312,Peach Estates,9876 Howell Mill Road,Perkins,Jenkins,GA,33329,(470) 420-1821,Personal Care Home,"Skilled Nursing, Respite Care, Memory Care",25,GA-PCH-45187,Georgia Department of Community Health,2024-11-17,74,False,True,False,https://www.perkins-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.101898,-84.420283
313,Peach Village,1645 Auburn Avenue,Butts,Jenkins,GA,30641,(229) 813-7280,Assisted Living Community,"Personal Care, Continuing Care",133,GA-PCH-72897,Georgia Department of Community Health,2024-02-11,87,True,False,False,https://www.butts-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.137451,-81.40993
314,Millen Care Center,3501 DeKalb Avenue,Millen,Jenkins,GA,39464,(470) 750-1432,Personal Care Home,"Memory Care, Continuing Care, Adult Day Care",69,GA-PCH-43152,Georgia Department of Community Health,2024-12-21,94,False,True,True,https://www.millen-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.119384,-83.279478
315,Village Assisted Living,7194 Buford Highway,Perkins,Jenkins,GA,33614,(404) 275-8091,Residential Care Facility,"Respite Care, Independent Living",69,GA-PCH-20966,Georgia Department of Community Health,2024-06-17,91,True,False,False,https://www.perkins-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.40779,-81.203165
316,Bleckley Care Center,9387 Piedmont Avenue,Cochran,Bleckley,GA,36335,(770) 865-1117,Adult Day Care Center,"Adult Day Care, Independent Living",146,GA-PCH-83049,Georgia Department of Community Health,2024-11-23,84,False,True,True,https://www.cochran-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.475774,-83.423234
317,Maple Assisted Living,9936 Edgewood Avenue,Cochran,Bleckley,GA,35558,(762) 323-2055,Continuing Care Retirement Community,"Independent Living, Skilled Nursing",57,GA-PCH-35097,Georgia Department of Community Health,2024-12-28,85,True,True,False,https://www.cochran-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.360958,-83.59102
318,Southern Center,9162 Edgewood Avenue,Byromville,Pulaski,GA,30950,(478) 818-7258,Continuing Care Retirement Community,"Independent Living, Memory Care, Personal Care",43,GA-PCH-37785,Georgia Department of Community Health,2024-01-02,100,False,False,False,https://www.byromville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.697754,-85.293134
319,River Village,4728 DeKalb Avenue,Byromville,Pulaski,GA,37744,(770) 417-3546,Adult Day Care Center,"Respite Care, Continuing Care",35,GA-PCH-44958,Georgia Department of Community Health,2024-10-03,92,False,True,False,https://www.byromville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.905468,-80.857121
320,Eastman Memory Care,3796 Buford Highway,Eastman,Dodge,GA,36385,(770) 877-3734,Personal Care Home,"Continuing Care, Skilled Nursing, Personal Care, Assisted Living",101,GA-PCH-52981,Georgia Department of Community Health,2024-02-20,82,False,False,True,https://www.eastman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.625056,-81.017413
321,Oak Assisted Living,946 Ponce de Leon Avenue,Eastman,Dodge,GA,38560,(478) 651-5347,Adult Day Care Center,"Respite Care, Assisted Living, Memory Care",135,GA-PCH-28015,Georgia Department of Community Health,2024-11-25,86,True,True,True,https://www.eastman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.320709,-83.513099
322,Dodge Assisted Living,762 Moreland Avenue,Chester,Dodge,GA,34940,(470) 912-8260,Assisted Living Community,"Skilled Nursing, Continuing Care",141,GA-PCH-66949,Georgia Department of Community Health,2024-05-05,88,True,False,True,https://www.chester-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.501075,-82.995668
323,Oak Estates,5410 Howell Mill Road,Eastman,Dodge,GA,38885,(229) 871-8763,Continuing Care Retirement Community,"Respite Care, Skilled Nursing",22,GA-PCH-50442,Georgia Department of Community Health,2024-10-28,99,False,True,True,https://www.eastman-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.813584,-81.214476
324,Estate Memory Care,4125 Moreland Avenue,McRae,Telfair,GA,39477,(478) 602-5959,Assisted Living Community,"Memory Care, Personal Care, Continuing Care",166,GA-PCH-47319,Georgia Department of Community Health,2024-06-17,74,True,False,False,https://www.mcrae-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.177747,-81.139205
325,Garden Retirement Community,4291 Piedmont Avenue,Helena,Telfair,GA,37623,(404) 498-2795,Residential Care Facility,"Memory Care, Continuing Care, Independent Living",166,GA-PCH-70223,Georgia Department of Community Health,2024-07-11,87,False,True,False,https://www.helena-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.390873,-85.051653
326,Helena Plaza,835 Memorial Drive,Helena,Telfair,GA,37417,(478) 401-2898,Personal Care Home,"Memory Care, Skilled Nursing",105,GA-PCH-57146,Georgia Department of Community Health,2024-10-05,72,True,False,False,https://www.helena-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.522094,-85.067746
327,Jacksonville Center,1916 Memorial Drive,Jacksonville,Telfair,GA,33531,(404) 708-2482,Skilled Nursing Facility,"Personal Care, Memory Care, Independent Living",32,GA-PCH-38322,Georgia Department of Community Health,2024-02-12,75,False,True,False,https://www.jacksonville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.253734,-83.037149
328,Helena Residence,4195 Candler Road,Helena,Telfair,GA,34269,(470) 289-9981,Personal Care Home,"Adult Day Care, Continuing Care",69,GA-PCH-92934,Georgia Department of Community Health,2024-03-08,76,True,False,True,https://www.helena-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.842252,-83.759566
329,Magnolia Plaza,5611 Piedmont Avenue,Dexter,Laurens,GA,30990,(404) 640-7226,Memory Care Facility,"Assisted Living, Personal Care, Skilled Nursing, Memory Care",137,GA-PCH-78277,Georgia Department of Community Health,2024-10-20,86,False,True,True,https://www.dexter-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.203527,-83.486295
330,Azalea Estates,5577 DeKalb Avenue,Dexter,Laurens,GA,34330,(762) 959-5324,Assisted Living Community,"Respite Care, Assisted Living, Continuing Care, Personal Care",156,GA-PCH-38867,Georgia Department of Community Health,2024-08-01,74,False,True,True,https://www.dexter-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.630458,-81.461628
331,Colonial Care Center,4345 West Paces Ferry Road,Irwinton,Wilkinson,GA,36909,(678) 824-7612,Adult Day Care Center,"Memory Care, Assisted Living, Independent Living",78,GA-PCH-60158,Georgia Department of Community Health,2024-07-11,74,True,False,False,https://www.irwinton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.033331,-82.466005
332,Ridge Senior Living,8507 Buford Highway,Irwinton,Wilkinson,GA,33481,(678) 645-2977,Residential Care Facility,"Respite Care, Skilled Nursing, Assisted Living",176,GA-PCH-90769,Georgia Department of Community Health,2024-04-26,72,False,True,False,https://www.irwinton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.515283,-81.915664
333,Peach Plaza,8313 Edgewood Avenue,Toomsboro,Wilkinson,GA,33270,(470) 490-6817,Memory Care Facility,"Assisted Living, Skilled Nursing, Continuing Care, Respite Care",36,GA-PCH-29377,Georgia Department of Community Health,2024-02-27,84,True,False,True,https://www.toomsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.491762,-82.579246
334,Maple Memory Care,5406 West Paces Ferry Road,Toomsboro,Wilkinson,GA,31377,(770) 218-9715,Residential Care Facility,"Adult Day Care, Skilled Nursing, Assisted Living, Independent Living",120,GA-PCH-42145,Georgia Department of Community Health,2024-04-14,85,False,True,True,https://www.toomsboro-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.198654,-83.036542
335,Wilkinson Memory Care,4145 Northside Drive,Danville,Wilkinson,GA,37436,(478) 340-9864,Continuing Care Retirement Community,"Adult Day Care, Personal Care, Respite Care",134,GA-PCH-88400,Georgia Department of Community Health,2024-11-16,77,True,True,True,https://www.danville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.575893,-83.086544
336,Dogwood Assisted Living,1684 Candler Road,Jeffersonville,Twiggs,GA,33486,(470) 448-9269,Memory Care Facility,"Skilled Nursing, Respite Care, Continuing Care, Adult Day Care",174,GA-PCH-74464,Georgia Department of Community Health,2024-07-24,83,False,True,False,https://www.jeffersonville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.267845,-84.626936
337,Creek Village,5158 Ponce de Leon Avenue,Jeffersonville,Twiggs,GA,39460,(912) 217-7274,Assisted Living Community,"Continuing Care, Assisted Living",139,GA-PCH-67285,Georgia Department of Community Health,2024-11-27,90,True,False,True,https://www.jeffersonville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.872044,-83.654682
338,Wilcox Village,9379 Northside Drive,Pitts,Wilcox,GA,37683,(470) 993-9389,Residential Care Facility,"Skilled Nursing, Independent Living, Memory Care, Adult Day Care",148,GA-PCH-31932,Georgia Department of Community Health,2024-09-27,81,True,True,True,https://www.pitts-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.2774,-81.530288
339,Manor Care Center,2011 North Avenue,Abbeville,Wilcox,GA,31328,(229) 402-2537,Adult Day Care Center,"Independent Living, Respite Care, Adult Day Care",79,GA-PCH-87742,Georgia Department of Community Health,2024-04-24,89,True,True,True,https://www.abbeville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.572959,-85.053623
340,Wilcox Court,1530 Moreland Avenue,Abbeville,Wilcox,GA,31285,(762) 219-6380,Residential Care Facility,"Adult Day Care, Assisted Living, Memory Care, Continuing Care",81,GA-PCH-88648,Georgia Department of Community Health,2024-09-23,81,False,True,False,https://www.abbeville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.920613,-83.592029
341,Heritage Senior Living,1551 Piedmont Avenue,Pitts,Wilcox,GA,37513,(762) 944-6527,Assisted Living Community,"Adult Day Care, Assisted Living, Continuing Care, Memory Care",33,GA-PCH-61573,Georgia Department of Community Health,2024-10-19,82,True,False,False,https://www.pitts-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.429387,-81.95592
342,Unadilla Court,5271 Spring Street,Unadilla,Dooly,GA,37403,(912) 630-1358,Assisted Living Community,"Personal Care, Skilled Nursing, Continuing Care",129,GA-PCH-95433,Georgia Department of Community Health,2024-11-10,75,True,True,False,https://www.unadilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.439112,-84.122948
343,Southern Assisted Living,3584 Piedmont Avenue,Pinehurst,Dooly,GA,33905,(762) 801-6573,Residential Care Facility,"Adult Day Care, Memory Care, Independent Living, Skilled Nursing",168,GA-PCH-89447,Georgia Department of Community Health,2024-02-22,88,True,True,False,https://www.pinehurst-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.786468,-83.396996
344,Heritage Retirement Community,9672 Ponce de Leon Avenue,Unadilla,Dooly,GA,30276,(678) 479-3922,Skilled Nursing Facility,"Assisted Living, Continuing Care, Adult Day Care, Independent Living",175,GA-PCH-15632,Georgia Department of Community Health,2024-07-26,93,True,True,False,https://www.unadilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.333571,-84.72351
345,Village Senior Living,786 North Avenue,Pinehurst,Dooly,GA,34655,(762) 522-9507,Memory Care Facility,"Adult Day Care, Personal Care",164,GA-PCH-34736,Georgia Department of Community Health,2024-02-06,78,True,True,True,https://www.pinehurst-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.40262,-80.837063
346,Manor Care Center,7809 DeKalb Avenue,Warwick,Crisp,GA,30659,(912) 937-5444,Independent Living Community,"Respite Care, Skilled Nursing, Continuing Care, Personal Care",159,GA-PCH-46758,Georgia Department of Community Health,2024-09-15,86,True,False,False,https://www.warwick-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.27052,-83.797185
347,Magnolia Manor,8213 West Paces Ferry Road,Arabi,Crisp,GA,38950,(678) 236-6275,Continuing Care Retirement Community,"Adult Day Care, Independent Living, Continuing Care",74,GA-PCH-75191,Georgia Department of Community Health,2024-11-22,98,True,True,False,https://www.arabi-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.008947,-81.571133
348,Arabi Manor,7242 Peachtree Street,Arabi,Crisp,GA,36741,(762) 899-1518,Continuing Care Retirement Community,"Memory Care, Assisted Living",83,GA-PCH-76099,Georgia Department of Community Health,2024-09-21,89,False,False,False,https://www.arabi-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.552631,-83.377653
349,Valley Estates,6078 Northside Drive,Arabi,Crisp,GA,35244,(404) 201-4779,Skilled Nursing Facility,"Respite Care, Assisted Living",132,GA-PCH-44671,Georgia Department of Community Health,2024-02-25,85,False,True,False,https://www.arabi-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.585952,-82.423133
350,Estate Retirement Community,6447 Buford Highway,Rebecca,Turner,GA,35190,(478) 980-9375,Personal Care Home,"Adult Day Care, Skilled Nursing",40,GA-PCH-30168,Georgia Department of Community Health,2024-12-24,90,False,False,False,https://www.rebecca-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.113884,-83.53923
351,River Commons,815 DeKalb Avenue,Rebecca,Turner,GA,36943,(706) 975-4392,Adult Day Care Center,"Continuing Care, Adult Day Care, Independent Living",23,GA-PCH-81608,Georgia Department of Community Health,2024-02-25,72,True,False,False,https://www.rebecca-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.057431,-84.960763
352,River Home,1875 Piedmont Avenue,Rebecca,Turner,GA,33968,(770) 758-3195,Independent Living Community,"Independent Living, Respite Care, Memory Care, Skilled Nursing",151,GA-PCH-76608,Georgia Department of Community Health,2024-05-08,80,False,True,False,https://www.rebecca-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.945046,-81.478955
353,Turner Retirement Community,7873 Auburn Avenue,Sycamore,Turner,GA,39546,(912) 359-5102,Memory Care Facility,"Assisted Living, Independent Living",62,GA-PCH-31538,Georgia Department of Community Health,2024-06-11,84,False,False,True,https://www.sycamore-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.738783,-80.849622
354,Creek Estates,2295 Candler Road,Rebecca,Turner,GA,39536,(678) 503-4430,Residential Care Facility,"Continuing Care, Skilled Nursing",77,GA-PCH-66425,Georgia Department of Community Health,2024-12-27,77,True,False,False,https://www.rebecca-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.750782,-83.838044
355,Oak Retirement Community,3079 Marietta Street,Fitzgerald,Ben Hill,GA,32719,(678) 238-6407,Assisted Living Community,"Skilled Nursing, Independent Living, Adult Day Care",116,GA-PCH-11909,Georgia Department of Community Health,2024-12-24,87,False,False,True,https://www.fitzgerald-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.182254,-83.587397
356,Ridge Estates,7719 Edgewood Avenue,Fitzgerald,Ben Hill,GA,37350,(478) 410-1817,Independent Living Community,"Memory Care, Adult Day Care, Independent Living, Assisted Living",126,GA-PCH-93342,Georgia Department of Community Health,2024-06-09,98,False,True,True,https://www.fitzgerald-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.738442,-81.258678
357,Irwin Senior Living,4551 West Paces Ferry Road,Ocilla,Irwin,GA,33569,(229) 691-7872,Continuing Care Retirement Community,"Assisted Living, Independent Living, Respite Care",64,GA-PCH-62267,Georgia Department of Community Health,2024-02-08,100,False,False,False,https://www.ocilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.063,-81.751949
358,Plantation House,4525 Spring Street,Ocilla,Irwin,GA,37161,(478) 723-1200,Assisted Living Community,"Respite Care, Skilled Nursing, Memory Care, Continuing Care",43,GA-PCH-62583,Georgia Department of Community Health,2024-06-04,75,False,True,False,https://www.ocilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.4729,-84.40542
359,Garden Center,2693 Edgewood Avenue,Ocilla,Irwin,GA,33491,(706) 266-9904,Continuing Care Retirement Community,"Skilled Nursing, Memory Care",105,GA-PCH-55103,Georgia Department of Community Health,2024-07-03,87,False,True,False,https://www.ocilla-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.308188,-83.851899
360,Ridge Care Center,7337 Edgewood Avenue,Alapaha,Berrien,GA,33987,(706) 317-3518,Memory Care Facility,"Skilled Nursing, Memory Care",133,GA-PCH-38587,Georgia Department of Community Health,2024-10-12,81,False,True,False,https://www.alapaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.586031,-82.528134
361,Alapaha Manor,5002 Ponce de Leon Avenue,Alapaha,Berrien,GA,33888,(478) 545-3519,Adult Day Care Center,"Respite Care, Memory Care, Skilled Nursing",170,GA-PCH-16053,Georgia Department of Community Health,2024-08-07,71,False,True,True,https://www.alapaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.512065,-82.089159
362,Valley Court,4567 Marietta Street,Alapaha,Berrien,GA,32845,(912) 531-4991,Skilled Nursing Facility,"Independent Living, Assisted Living, Skilled Nursing, Respite Care",28,GA-PCH-72462,Georgia Department of Community Health,2024-11-26,77,False,False,True,https://www.alapaha-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.777001,-82.79459
363,Heritage House,3731 Memorial Drive,Ray City,Berrien,GA,34985,(678) 839-9420,Independent Living Community,"Skilled Nursing, Assisted Living, Respite Care, Personal Care",132,GA-PCH-13946,Georgia Department of Community Health,2024-01-20,88,False,False,False,https://www.raycity-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.160203,-85.24435
364,Atkinson Estates,5480 Northside Drive,Axson,Atkinson,GA,38136,(706) 326-6244,Memory Care Facility,"Assisted Living, Skilled Nursing, Respite Care, Continuing Care",113,GA-PCH-55187,Georgia Department of Community Health,2024-01-22,81,True,False,True,https://www.axson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.750959,-83.800502
365,Plantation Commons,5609 Auburn Avenue,Pearson,Atkinson,GA,39301,(478) 898-7381,Skilled Nursing Facility,"Continuing Care, Assisted Living, Adult Day Care, Memory Care",113,GA-PCH-13184,Georgia Department of Community Health,2024-02-16,70,False,False,False,https://www.pearson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.062052,-85.132686
366,Willacoochee Village,6868 Peachtree Street,Willacoochee,Atkinson,GA,38937,(229) 493-3144,Independent Living Community,"Continuing Care, Respite Care, Memory Care, Skilled Nursing",96,GA-PCH-76341,Georgia Department of Community Health,2024-03-12,70,False,True,False,https://www.willacoochee-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.38168,-84.829506
367,Southern Court,5540 Northside Drive,Pearson,Atkinson,GA,33415,(470) 557-3251,Memory Care Facility,"Continuing Care, Skilled Nursing",118,GA-PCH-11961,Georgia Department of Community Health,2024-03-16,90,False,False,False,https://www.pearson-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.704443,-85.541423
368,Argyle Commons,2586 Edgewood Avenue,Argyle,Clinch,GA,38563,(762) 424-5134,Residential Care Facility,"Respite Care, Continuing Care",158,GA-PCH-64573,Georgia Department of Community Health,2024-04-28,93,True,True,True,https://www.argyle-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.035748,-82.055104
369,Plantation Assisted Living,9894 Howell Mill Road,Du Pont,Clinch,GA,38839,(678) 337-7980,Residential Care Facility,"Memory Care, Skilled Nursing",121,GA-PCH-66199,Georgia Department of Community Health,2024-11-07,89,False,False,False,https://www.dupont-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.35723,-84.115306
370,Maple Estates,6599 Howell Mill Road,Homerville,Clinch,GA,34876,(678) 419-9512,Assisted Living Community,"Respite Care, Adult Day Care",86,GA-PCH-77884,Georgia Department of Community Health,2024-01-14,85,False,False,True,https://www.homerville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.409703,-80.930466
371,Hills Memory Care,1482 DeKalb Avenue,Du Pont,Clinch,GA,33780,(770) 638-5140,Memory Care Facility,"Memory Care, Respite Care, Skilled Nursing, Adult Day Care",160,GA-PCH-46640,Georgia Department of Community Health,2024-08-02,74,False,True,True,https://www.dupont-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.269186,-81.84826
372,Southern Care Center,7997 Ponce de Leon Avenue,Homerville,Clinch,GA,35475,(678) 554-3207,Memory Care Facility,"Memory Care, Continuing Care",22,GA-PCH-18405,Georgia Department of Community Health,2024-12-16,70,True,False,True,https://www.homerville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.788627,-84.349997
373,Village Retirement Community,9929 Spring Street,Clyattville,Echols,GA,30929,(404) 266-9186,Adult Day Care Center,"Continuing Care, Personal Care, Skilled Nursing",151,GA-PCH-58199,Georgia Department of Community Health,2024-10-05,88,False,False,False,https://www.clyattville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.737274,-84.154298
374,Estate Retirement Community,1964 Spring Street,Clyattville,Echols,GA,33265,(478) 564-2462,Adult Day Care Center,"Personal Care, Skilled Nursing, Continuing Care",83,GA-PCH-58052,Georgia Department of Community Health,2024-02-26,72,False,False,False,https://www.clyattville-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.906555,-81.846825
375,River House,5825 Northside Drive,Needmore,Echols,GA,32818,(478) 740-4067,Memory Care Facility,"Skilled Nursing, Continuing Care, Respite Care",115,GA-PCH-37432,Georgia Department of Community Health,2024-05-01,80,False,True,False,https://www.needmore-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.917541,-81.42435
376,Lanier Manor,7709 Northside Drive,Dasher,Lanier,GA,35557,(478) 286-8437,Assisted Living Community,"Independent Living, Continuing Care",71,GA-PCH-94962,Georgia Department of Community Health,2024-09-05,71,False,False,False,https://www.dasher-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,34.212891,-82.922198
377,Pine Residence,5059 Peachtree Street,Lakeland,Lanier,GA,35921,(404) 758-2838,Personal Care Home,"Independent Living, Respite Care, Skilled Nursing",64,GA-PCH-59374,Georgia Department of Community Health,2024-10-11,78,False,False,True,https://www.lakeland-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,31.152762,-85.031845
378,Dogwood Place,4085 Northside Drive,Remerton,Lowndes,GA,32298,(404) 673-5678,Independent Living Community,"Adult Day Care, Independent Living, Personal Care, Continuing Care",103,GA-PCH-80767,Georgia Department of Community Health,2024-04-01,99,False,True,True,https://www.remerton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.17032,-81.649545
379,Hills Plaza,800 DeKalb Avenue,Valdosta,Lowndes,GA,31608,(229) 351-1388,Adult Day Care Center,"Skilled Nursing, Continuing Care",61,GA-PCH-16677,Georgia Department of Community Health,2024-08-25,100,True,True,True,https://www.valdosta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.838216,-83.266497
380,Lowndes Manor,6631 Marietta Street,Valdosta,Lowndes,GA,31604,(229) 445-7200,Continuing Care Retirement Community,"Respite Care, Independent Living, Memory Care, Continuing Care",166,GA-PCH-37310,Georgia Department of Community Health,2024-04-03,78,False,False,True,https://www.valdosta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.846307,-83.272749
381,Hahira Place,4580 Edgewood Avenue,Hahira,Lowndes,GA,36911,(229) 840-7344,Personal Care Home,"Assisted Living, Memory Care, Continuing Care",77,GA-PCH-55336,Georgia Department of Community Health,2024-03-07,94,False,True,True,https://www.hahira-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,33.202503,-83.868153
382,Garden Center,7704 Northside Drive,Remerton,Lowndes,GA,34637,(770) 591-8003,Skilled Nursing Facility,"Skilled Nursing, Continuing Care, Adult Day Care, Personal Care",158,GA-PCH-41634,Georgia Department of Community Health,2024-01-22,74,True,True,True,https://www.remerton-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,32.600063,-84.0177
383,Colonial Court,6789 Candler Road,Valdosta,Lowndes,GA,31602,(762) 430-3276,Continuing Care Retirement Community,"Adult Day Care, Independent Living, Skilled Nursing, Assisted Living",129,GA-PCH-22661,Georgia Department of Community Health,2024-10-24,76,False,True,False,https://www.valdosta-senior-living.com,Active,Georgia Department of Community Health,2025-07-12,30.844002,-83.276878
