Property_ID,Property_Name,Address,City,State,Zip_Code,County,Latitude,Longitude,Total_Units,Assisted_Units,Phone,Client_Group,Client_Type,Program_Type,Source
800001997,Monsignor Lyne Community,118 DIAMOND ST,San Francisco,,,San Francisco,,,20,19,(415) 255-8004,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002007,MORENO VALLEY HOUSING,24545 BAY AVE,Moreno Valley,,,Riverside,,,24,23,951-247-0230,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800001839,Leland Apartments,980 HOWARD ST,,,,San Francisco,,,24,24,(415) 777-4849,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800001603,Our Lady of Guadalupe,17103 MAGNOLIA ST,Fountain Valley,,,Orange,,,71,71,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002388,SANTA FE PLAZA,250 N. THIRD ST,Porterville,,,Tulare,,,105,105,(559) 781-7879,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002340,Royal Adah Arms,1240 FILLMORE ST,,,,San Francisco,,,142,142,(415) 567-3840,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001471,Escalon Heritage House,1100 ESCALON AVE,,,,San Joaquin,,,42,42,209-838-1715,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001780,LA PRO XXXII APTS,1348 W INGRAHAM ST,,,,Los Angeles,,,113,113,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002337,ROSSWOOD VILLA,100 N. Ross Street,Santa Ana,,,Orange,,,199,198,,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800001574,Redwood Cove,1755 NORTHCREST DR,,,,Del Norte,,,40,39,(707) 465-6045,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001559,Gardena Sr Hsg,17150 S PARK LN,Gardena,,,Los Angeles,,,74,73,(310)532-8310,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001458,ELDORADO,115 S CLEMENTINE ST,Oceanside,,,San Diego,,,86,83,(760) 722-1164,Elderly,Elderly,Elderly Housing,HUD
800002350,Russell Manor,8200 BRUCEVILLE RD,,,,Sacramento,,,66,65,(916) 681-3715,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001992,MIYAKO GARDEN APTS,223 S CENTRAL AVE,,,,Los Angeles,,,100,100,213-617-8614,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002042,NEW OPPORTUNITIES FOR LIVING,16102 Acre St,Los Angeles,,,Los Angeles,,,14,12,(818)708-1740,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001586,GRACE TOWER,3955 PARK BLVD,,,,San Diego,,,168,165,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001881,"Lucian Manor Affordable Housing, Inc.",120 PARMAC RD,Chico,,,Butte,,,38,38,(530) 895-3120,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002043,New Visions,1106 N SCHOOL ST,Santa Maria,,,Santa Barbara,,,8,6,(805) 925-0285,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001837,LEFFINGWELL MANOR,11410 SANTA GERTRUDE AVE,East La Mirada,,,Los Angeles,,,89,89,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000422,Scottsboro Group Home,302 SOUTH  HOUSTON  ST,Scottsboro,,,Jackson,,,10,9,(256)259-2747,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002439,Sierra Vista Retirement Center,885 SIERRA VISTA WAY,,,,Siskiyou,,,31,29,(530) 842-3930,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001846,Liberty Village,22439 MARLIN PLACE,Los Angeles,,,Los Angeles,,,12,12,818-587-9450,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001880,Jack Simpson School View Apartments,1051 N BUSH ST,,,,Mendocino,,,30,30,(707) 463-0300,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001560,Garfield Park Village,721 BAY ST,Santa Cruz,,,Santa Cruz,,,94,84,(831) 423-3411,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000891,Fillmore Courtyard,722 W Taylor St,Phoenix,,,Maricopa,,,24,24,602-258-0661,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000896,Rosa Linda Villa Senior Center,10245 N 87th Ave,,,,Maricopa,,,84,83,623-486-9232,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002097,One Venice,ONE N VENICE BLVD,Los Angeles,,,Los Angeles,,,50,50,310 821-9332,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002403,SEASIDE VILLA,319 N BROADWAY,,,,Los Angeles,,,47,40,310 376-9363,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002140,PANORAMA VIEW APTS,9222 VAN NUYS BLVD.,Los Angeles,,,Los Angeles,,,89,87,(818) 892-8397,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002345,ROYAL VISTA TERRACE,1310 ROYAL OAKS DR,Duarte,,,Los Angeles,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001192,CASA DE REDWOOD,1280 VETERANS BLVD,Redwood City,,,San Mateo,,,136,93,(650) 369-4819,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000634,Heritage Manors of Southeast Arkansas,3217 OLD WARREN RD # B,Pine Bluff,,,Jefferson,,,124,124,870-543-6281,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000635,Heritage Manor of Sheridan (PRAC),407 S Rose St,,,,Grant,,,16,16,870-942-4814,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800002376,San Lorenzo Park Apts,134 DAKOTA  AVE.,,,,Santa Cruz,,,78,77,(831) 427-1841,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002348,RUNNYMEDE GARDENS APARTMENTS.,2301 COOLEY AVE,,,,San Mateo,,,78,78,(650) 323-1106,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000419,RUSSEL ERSKINE APTS.,115 CLINTON AVE SW,,,,Madison,,,69,69,256-539-5668,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002427,SHERMAN WAY SENIOR HSG,15864 SHERMAN WAY,Los Angeles,,,Los Angeles,,,74,73,(818) 785-9765,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002049,Newark Gardens I,35300 CEDAR BLVD,Newark,,,Alameda,,,150,150,(510) 791-8058,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000897,Glencroft Towers,8620 N 65TH AVE,Glendale,,,Maricopa,,,103,102,623-939-9475,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000945,Ramona Morales Memorial Apartments,550 W Union St,Benson,,,Cochise,,,31,30,520-586-2139,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000696,MICHAEL T. O'BRIEN APARTMENTS (PRAC/202),1501 N LOOP RD,JACKSONVILLE,,,Pulaski,,,21,20,501-985-0494,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001777,LA POSADA,151 N SUNOL DR,East Los Angeles,,,Los Angeles,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002389,SANTA MONICA CHRISTIAN TOWERS,1233 6TH ST,Santa Monica,,,Los Angeles,,,163,10,,Wholly elderly - hskpg & congregat,Elderly,Section 202 - Elderly Housing,HUD
800001514,Flores Gardens Apartments,2604 FLORES ST,San Mateo,,,San Mateo,,,72,72,(650) 341-8092,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001205,CASA LA MERCED,140 N MONTEBELLO BLVD,Montebello,,,Los Angeles,,,130,129,(323) 721-9668,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002144,Park Pacific Tower,714 Pacific Avenue,Long Beach,,,Los Angeles,,,183,157,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001457,El Sobrante Silvercrest,4630 APPIAN WAY,Richmond,,,Contra Costa,,,50,49,(510) 758-1518,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002094,Olive Tree Plaza,671 WEST A ST,,,,Alameda,,,26,26,(510) 784-0866,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001996,Mono Hilltop Manor,750 MONO ST,Fresno,,,Fresno,,,59,59,(559) 268-0127,Elderly,Elderly,Elderly Housing,HUD
800002378,EMERYVILLA APARTMENTS,4320 SAN PABLO AVE,Emeryville,,,Alameda,,,50,49,(510) 601-8235,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002443,Silvercrest Eureka,2141 TYDD ST,Eureka,,,Humboldt,,,152,150,(707) 445-3141,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001520,FLOWER PARK PLAZA,901 W 1st St,Santa Ana,,,Orange,,,200,198,,Elderly,Elderly,Elderly Housing,HUD
800001832,LAWRENCE F MOORE MANOR,1909 CEDAR ST,Berkeley,,,Alameda,,,46,46,(510) 647-0700,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000898,Good Shepherd Homes of AZ - East,6388 E OAK ST,Scottsdale,,,Maricopa,,,37,37,480-446-0437,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001149,BUTTE VIEW ESTATES,9400 LARKIN RD,,,,Sutter,,,32,32,(530) 695-3688,Elderly,Elderly,Elderly Housing,HUD
800001776,LA PINTORESCA,1275 LA PINTORESCA DR,Pasadena,,,Los Angeles,,,64,64,626 797-1704,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001778,La Posada,609 FREDERICK ST,Santa Cruz,,,Santa Cruz,,,150,122,(831) 429-9230,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001545,Friends Retirement Center,2691 North Lincoln Ave,Altadena,,,Los Angeles,,,25,5,(626)798-5916,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000369,JOHNSTON PLACE,416 16TH ST NE,,,,Fayette,,,10,9,(205)932-8642,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002039,NEW HORIZONS I,15756 Parthenia ST,Los Angeles,,,Los Angeles,,,8,6,,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002081,Oak Park Manor,200 JACKSON ST,,,,Tehama,,,30,29,(530) 529-2200,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001533,Francis of Assisi,145 GUERRERO ST,,,,San Francisco,,,110,110,(415) 621-4092,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800001454,El Portal Gardens,14041 SAN PABLO AVE,San Pablo,,,Contra Costa,,,81,81,(510) 235-3900,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001534,Franco Center,144 MUN KWOK LN,,,,San Joaquin,,,112,110,209-466-3577,Elderly,Elderly,Elderly Housing,HUD
800002056,SUNSET-NORMANDIE TOWERS,1428 N NORMANDIE AVE,,,,Los Angeles,,,148,147,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002444,Silvercrest Fresno,1824 FULTON ST,,,,Fresno,,,158,158,(559) 237-9111,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001825,Lassen Apartments,441 ELLIS ST,San Francisco,,,San Francisco,,,81,81,(415) 885-0407,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002384,Santa Ana Towers,401 W 1ST ST,Santa Ana,,,Orange,,,199,198,(714) 835-6905,Elderly,Elderly,Elderly Housing,HUD
800002054,NIKKEI VILLAGE,9551 LAUREL CANYON BLVD,Los Angeles,,,Los Angeles,,,100,99,818 896-9675,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002399,SCHERER PARK APTS,4676 LONG BEACH BLVD.,,,,Los Angeles,,,58,57,562 422-1798,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002079,Oak Knolls Apartments,4845 S BRADLEY RD,Orcutt,,,Santa Barbara,,,40,40,(805)934-2027,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002448,Silvercrest Residence- Santa Rosa,1050 THIRD ST,Santa Rosa,,,Sonoma,,,186,144,(707) 544-6766,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002386,Santa Cruz Riverfront,148-S BLAINE ST,Santa Cruz,,,Santa Cruz,,,71,70,(831) 425-1276,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002073,Nova House,393 NOVA ALBION WAY,,,,Marin,,,6,6,(415) 472-2373,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001564,Geneva Plaza,1441 21st St,Santa Monica,,,Los Angeles,,,100,100,310-829-9833,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001566,Glen Agnes,530 W. FLORADORA  AVE,Fresno,,,Fresno,,,149,149,(559) 445-0715,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800002417,SHERIDAN,360 SHERIDAN AVE,,,,Santa Clara,,,57,56,(650) 326-1240,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002267,RAINBOW PLAZA,220 W PINE AVE,Lompoc,,,Santa Barbara,,,31,31,805 735-1952,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001596,GREAT EXPECTATIONS,17026 Rinaldi Street,Los Angeles,,,Los Angeles,,,8,6,818-708-1740,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002393,LINCOLN COURT APARTMENTS,2851 LINCOLN BOULEVARD,SANTA MONICA,,,Los Angeles,,,40,39,(310) 314-8269,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001744,Kernwood Terrace Apartments,337 N MEDNICK AVE,,,,Los Angeles,,,51,51,(323) 263-9707,Elderly,Elderly,Elderly Housing,HUD
800001577,GOLDEN WEST TOWER,3510 W MARICOPA ST,,,,Los Angeles,,,180,178,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002114,Pacific Grove,41247 ROBERTS AVE,Fremont,,,Alameda,,,20,19,(510)668-1159,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800001824,LAS TORRES,944 S GRATTAN ST,Los Angeles,,,Los Angeles,,,105,104,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002064,North Shore Villas,5860 E HIGHWAY 20,,,,Lake,,,31,31,(707) 274-2318,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001808,LARC HOMES,24624 APPLE ST,Santa Clarita,,,Los Angeles,,,6,6,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001747,Garden Villas,1260 3RD AVE,Chula Vista,,,San Diego,,,100,99,,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800002130,PALMDALE GARDENS APTS,38601 10th St E,Palmdale,,,Los Angeles,,,76,76,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001843,Stovall Terrace Apartments,4075 S FIGUEROA ST,Los Angeles,,,Los Angeles,,,97,95,(323)235-6250,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002446,SILVERCREST- SANTA FE SPRINGS,12015 LAKELAND RD,,,,Los Angeles,,,22,21,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002333,ROSE OF SHARON,1600 Lakeshore AVE,Oakland,,,Alameda,,,143,88,(510) 832-6090,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001860,LIONS MANOR,215 N Chandler Ave,Monterey Park,,,Los Angeles,,,125,125,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002036,SILVER LAKE NEW HOPE COURTYARD APARTMENTS,2301 Brier Ave,Los Angeles,,,Los Angeles,,,15,14,310-395-1026,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800002301,RESEDA EAST,18450 INGOMAR ST,Los Angeles,,,Los Angeles,,,70,70,818-342-7176,Elderly,Elderly,Elderly Housing,HUD
800002362,SILVERCREST - EL CAJON,175 S ANZA ST,,,,San Diego,,,75,74,1-562-491-8767,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001979,MILWOOD APTS,6922 MILWOOD AVE,Los Angeles,,,Los Angeles,,,8,8,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002322,Cambridge Gardens,3533 Harrison St,Riverside,,,Riverside,,,75,74,951-352-7701,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002087,OCEAN VIEW MANOR,456 ELENA ST,,,,San Luis Obispo,,,40,39,805-772-1921,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001804,LANCASTER HOMES APTS,711 W JACKMAN ST,Lancaster,,,Los Angeles,,,120,120,,Elderly,Elderly,Elderly Housing,HUD
800002145,PARK PASEO,123 S ISABEL ST,Glendale,,,Los Angeles,,,98,96,818-502-1771,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001587,Harbor View Terrace Apts,2305 N HARBOR BLVD,Fullerton,,,Orange,,,25,24,(714) 525-2766,Wholly physically disabled,Disabled,Section 202 - Elderly Housing,HUD
800001869,SEA MIST TOWER,1451 ATLANTIC BLVD,Long Beach,,,Los Angeles,,,75,74,(562) 218-0580,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001748,Griffith Kilgore Gardens,2411 S CENTRAL AVE,Los Angeles,,,Los Angeles,,,90,90,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001849,LIFE'S GARDEN,450 OLD SAN FRANCISCO RD,,,,Santa Clara,,,208,150,(408) 245-5433,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001822,LAS PALMAS,1778 N LAS PALMAS,Los Angeles,,,Los Angeles,,,74,74,213-485-7535,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800001823,LAS PALOMAS APTS,3025 GLEASON AVE,Los Angeles,,,Los Angeles,,,48,47,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001827,Pres. Andrew Jackson Manor,205 N MESA ST,Susanville,,,Lassen,,,22,22,(530) 257-0888,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002354,SILVERCREST-RIVERSIDE,3003 ORANGE ST,,,,Riverside,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001582,Good Shepherd Residence,1335 MOWRY AVE,Fremont,,,Alameda,,,32,32,(510) 505-1246,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800002118,Pacific Terrace Apts,15000 PACIFIC ST,Midway City,,,Orange,,,98,97,714-893-8822,Elderly,Elderly,Elderly Housing,HUD
800002077,Oak Hill Apartments,27 MARIPOSA AVE,San Anselmo,,,Marin,,,14,13,(415) 453-6810,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002360,SILVERCREST- OCEANSIDE,3839 LAKE BLVD,Vista,,,San Diego,,,69,68,760-940-0166,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001835,Le Beaulieu,10092 Bianchi WAY,Cupertino,,,Santa Clara,,,27,27,408 446-1583,Wholly physically disabled,Disabled,Disabled Housing,HUD
800001580,GOOD SHEPHERD HOMES,510 CENTINELA AVE,Inglewood,,,Los Angeles,,,70,39,310 412-0412,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800001868,LOMITA KIWANIS GARDEN,25109 EBONY LN,Lomita,,,Los Angeles,,,67,67,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001571,GOLDEN ACRES,900 HOSPITAL DR,,,,Madera,,,45,45,(559(665-3340,Elderly,Elderly,Elderly Housing,HUD
800002363,SILVERCREST-PASADENA,975 E UNION ST,Pasadena,,,Los Angeles,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001597,GREEN HOTEL,50 E GREEN ST,Pasadena,,,Los Angeles,,,139,138,626 793-7070,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001451,Casa Paredes,501 N SOTO ST,,,,Los Angeles,,,10,10,,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002346,RUBICON HOMES,1323 VISALIA ST,Richmond,,,Contra Costa,,,10,10,(510) 235-1516,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002404,Seaview Plaza,2800 PACIFIC VIEW DR,,,,Orange,,,101,100,(949) 720-0888,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002103,Orinda Senior Village,20 IRWIN WAY,Orinda,,,Contra Costa,,,150,150,(925) 254-8895,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002445,Silvercrest Residence- San Francisco,133 SHIPLEY ST,San Francisco,,,San Francisco,,,257,103,(415) 543-5381,Wholly elderly - hskpg & congregat,Elderly,Elderly Housing,HUD
800001606,Hacienda Del Norte Apts,529 10TH ST,,,,San Luis Obispo,,,44,44,(805) 238-5793,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002026,NAOMI GARDENS,655 W NAOMI AVE,,,,Los Angeles,,,101,100,626 445 8474,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001826,Lassen Manor I,205 NORTH MESA STREET,Susanville,,,Lassen,,,40,39,(530) 257-0888,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002055,Noble Tower,1515 LAKESIDE DR,,,,Alameda,,,195,195,(510) 444-5228,Elderly,Elderly,Elderly Housing,HUD
800001581,GOOD SHEPHERD MANOR,4411 11th Ave,Los Angeles,,,Los Angeles,,,143,143,(323) 299-5735,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002359,SILVERCREST- VENTURA,750 PETIT AVE,San Buenaventura,,,Ventura,,,75,74,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001523,Foothill Gardens,7687 Foothill Blvd,Los Angeles,,,Los Angeles,,,54,53,818 352-1307,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001528,Forrest Palms Seniors Center,1825 EL MONTE AVE,,,,Sacramento,,,40,39,(916)925-5673,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002266,RAINBOW HOMES,15917 Chase St,Los Angeles,,,Los Angeles,,,14,12,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002096,On Lok House,1441 Powell Street,,,,San Francisco,,,54,54,(415) 292-8667,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001573,GOLDEN AGE VILLAGE,234 N Rural Drive,Monterey Park,,,Los Angeles,,,120,120,(626) 571-7977,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001838,Leisure Manor,2901 EL CAMINO AVE,Arden-Arcade,,,Sacramento,,,101,100,(916) 481-5151,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800001452,El Estero,151 Park AVE,Monterey,,,Monterey,,,26,26,(831) 757-6254x125,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002436,Sierra Sunrise Senior Apartments,4525 MANZANITA AVE,,,,Sacramento,,,119,114,(916) 481-9494,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002065,NORTHGATE TERRACE,550 24th ST,Oakland,,,Alameda,,,201,155,(510) 465-9346,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002256,PROJECT HOMELIFE,10223 Parise Dr,,,,Los Angeles,,,3,3,562-946-0467 ext 13,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001983,Leaster Apartments,1422 W MIRAMAR ST,Los Angeles,,,Los Angeles,,,84,83,,Indv. families - not eld/ handicap,Family,Section 202 - Elderly Housing,HUD
800002295,Redwood City Commons,875 WALNUT ST,Redwood City,,,San Mateo,,,59,58,(650) 367-8176,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000585,Creative Housing (202 HAP),209 N NEWTON AVE,El Dorado,,,Union,,,26,18,870 863 8194,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000586,CYPRESS KNOLL (202 PRAC),700 E JOHNSON ST,,,,Sharp,,,16,16,870-283-6565,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800001176,Carson Gardens Apartments,21811 SO.  MAIN ST,Carson,,,Los Angeles,,,101,100,310-518-2790,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001985,MIRAMAR TOWERS,2000 MIRAMAR ST,Los Angeles,,,Los Angeles,,,156,156,,Elderly,Elderly,Elderly Housing,HUD
800002027,NAPA CREEK MANOR,1300 JEFFERSON ST,Napa,,,Napa,,,84,84,(707)257-1878,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002328,Rohlffs Concordia Manor,2400 Fair Dr,Napa,,,Napa,,,146,46,(707) 255-9555,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002023,MURRAY PLACE,4324 FLORENCE AVE,Bell,,,Los Angeles,,,72,71,954-835-9200,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001973,Milagro,2850 ROSE AVE,Alum Rock,,,Santa Clara,,,15,14,(408) 251-1156,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001238,CATHEDRAL ARMS,3911 PARK BLVD,,,,San Diego,,,206,205,619-291-3883,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001728,Jones Memorial Homes I,1640 STEINER ST,San Francisco,,,San Francisco,,,32,32,(415) 922-4770,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001754,Kings View Hanford Apts,"1030 North GREEN ST,Apt.G",,,,Kings,,,10,10,(209) 358-7212,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800002024,Namiki Apts,1776 SUTTER ST,,,,San Francisco,,,34,33,(415) 922-1788,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002541,SUNRISE GARDENS,1400 WOODMAN CIR,,,,El Dorado,,,67,67,(530)626-3394,Elderly,Elderly,Elderly Housing,HUD
800001731,Donald Jordan Sr. Manor,11441 ACACIA PKY,Garden Grove,,,Orange,,,65,65,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001923,MARTEL PARK,907 N MARTEL AVE,Los Angeles,,,Los Angeles,,,72,72,(323) 874-7999,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002299,REGENCY TOWERS,151 N LOCUST ST,Inglewood,,,Los Angeles,,,104,103,,Elderly,Elderly,Elderly Housing,HUD
800002240,Eskaton Lincoln Manor,6600 MOTHER LODE DR,,,,El Dorado,,,55,54,(530) 621-0959,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002255,Progressive Home Elderly,7010 S DENVER AVE,,,,Los Angeles,,,141,111,714-899-3305,Wholly elderly - hskpg & congregat,Elderly,Section 202 - Elderly Housing,HUD
800001461,Elizabeth Oaks Apts.,1460 JOSE AVE,Live Oak,,,Santa Cruz,,,126,126,(831) 457-5725,Partially elderly handicapped,Elderly,Elderly Housing,HUD
